task_ID,Gate_number,Floor_No,shift_no
T-017,68,3,4
T-017,69,3,1
T-017,69,3,2
T-017,69,3,3
T-017,69,3,4
T-017,70,3,1
T-017,70,3,2
T-017,70,3,3
T-017,70,3,4
T-017,71,3,1
T-017,71,3,2
T-017,71,3,3
T-017,71,3,4
T-017,72,3,1
T-017,72,3,2
T-017,72,3,3
T-017,72,3,4
T-017,75,3,1
T-017,75,3,2
T-017,75,3,3
T-017,75,3,4
T-017,76,3,1
T-017,76,3,2
T-017,76,3,3
T-017,76,3,4
T-017,77,3,1
T-017,77,3,2
T-017,77,3,3
T-017,77,3,4
T-017,65,4,1
T-017,65,4,2
T-017,65,4,3
T-017,65,4,4
T-017,68,4,1
T-017,68,4,2
T-017,68,4,3
T-017,68,4,4
T-017,69,4,1
T-017,69,4,2
T-017,69,4,3
T-017,69,4,4
T-017,72,4,1
T-017,72,4,2
T-017,72,4,3
T-017,72,4,4
T-017,73,4,1
T-017,73,4,2
T-017,73,4,3
T-017,73,4,4
T-017,74,4,1
T-017,74,4,2
T-017,74,4,3
T-017,74,4,4
T-017,75,4,1
T-017,75,4,2
T-017,75,4,3
T-017,75,4,4
T-017,76,4,1
T-017,76,4,2
T-017,76,4,3
T-017,76,4,4
T-017,78,4,1
T-017,78,4,2
T-017,78,4,3
T-017,78,4,4
T-017,65,5,1
T-017,65,5,2
T-017,65,5,3
T-017,65,5,4
T-017,66,5,1
T-017,66,5,2
T-017,66,5,3
T-017,66,5,4
T-017,71,5,1
T-017,71,5,2
T-017,71,5,3
T-017,71,5,4
T-017,74,5,1
T-017,74,5,2
T-017,74,5,3
T-017,74,5,4
T-017,77,5,1
T-017,77,5,2
T-017,77,5,3
T-017,77,5,4
T-017,78,5,1
T-017,78,5,2
T-017,78,5,3
T-017,78,5,4
