Task_ID,Gate_number,Floor_No,Shift_no,Actual,Predicted
T-015,46,5,2,0.0,-1.0
T-001,53,2,4,3.0,1.0
T-013,13,1,3,0.0,-0.0
T-014,51,5,1,3.0,3.0
T-012,33,1,1,1.0,0.0
T-016,48,5,4,-2.0,-1.0
T-014,31,1,2,2.0,3.0
T-017,49,2,1,0.0,-0.0
T-016,22,1,2,2.0,1.0
T-001,48,2,2,-2.0,-1.0
T-009,50,2,1,0.0,1.0
T-015,53,5,4,0.0,-0.0
T-007,43,5,1,2.0,1.0
T-010,46,5,2,5.0,4.0
T-016,45,2,2,0.0,0.0
T-006,47,5,1,1.0,0.0
T-002,46,2,4,4.0,2.0
T-015,33,1,1,0.0,0.0
T-009,22,1,3,-1.0000000000000002,-0.0
T-001,29,1,1,-2.0,-1.0
T-002,46,2,1,-2.0,-1.0
T-004,49,3,4,-2.0,-2.0
T-015,47,3,4,1.0,1.0
T-012,43,4,1,0.0,1.0
T-003,11,0,2,2.0,1.0
T-013,5,0,4,-1.0,-1.0
T-008,45,5,4,-2.0,-1.0
T-013,53,2,3,1.0,1.0
T-005,45,4,3,0.0,1.0
T-010,47,4,4,-2.0,-1.0
T-002,49,4,2,2.0,0.0
T-016,30,1,1,-1.0,-1.0
T-003,52,5,4,-2.0,-2.0
T-002,53,4,3,-1.0,-0.0
T-015,50,4,3,1.0,0.0
T-003,55,5,3,-2.0,-1.0
T-002,9,0,2,-1.0,0.0
T-014,34,1,3,-1.0000000000000002,0.0
T-009,39,1,2,-1.0000000000000002,-0.0
T-009,26,1,3,2.0,1.0
T-014,52,5,4,2.0,2.0
T-005,9,0,2,2.0,0.0
T-009,8,0,1,1.0,2.0
T-007,1,0,4,1.0,-0.0
T-001,53,2,1,-2.0,-1.0
T-008,12,0,4,-2.0,-1.0
T-001,30,1,3,-1.0000000000000002,-0.0
T-005,17,1,1,-1.0000000000000002,-1.0
T-001,45,2,3,2.0,1.0
T-011,43,3,1,2.0,0.0
T-017,50,4,4,-1.0000000000000002,-0.0
T-001,18,1,4,2.0,1.0
T-016,38,1,2,2.0,1.0
T-009,25,1,3,3.0,1.0
T-004,45,4,4,-2.0,-1.0
T-015,0,0,2,0.0,-0.0
T-006,0,0,2,-2.0,-1.0
T-013,3,0,2,0.0,-1.0
T-006,53,4,2,3.0,2.0
T-016,49,5,2,0.0,-0.0
T-006,8,0,2,0.0,-0.0
T-012,38,1,1,0.0,1.0
T-010,28,1,2,1.0,0.0
T-014,27,1,2,2.0,2.0
T-015,52,5,4,5.0,4.0
T-009,51,2,2,1.0,0.0
T-017,43,5,2,-2.0,-1.0
T-005,20,1,1,-2.0,-1.0
T-002,53,5,1,-2.0,-1.0
T-007,14,1,3,-2.0,-1.0
T-015,50,2,1,2.0,1.0
T-013,53,5,1,0.0,1.0
T-013,44,4,3,-2.0,-2.0
T-004,51,2,2,-1.0,-1.0
T-011,20,1,4,-2.0,-1.0
T-003,11,0,3,-1.0000000000000002,-1.0
T-016,34,1,2,-1.0000000000000002,-1.0
T-013,45,5,3,0.0,1.0
T-015,14,1,1,1.0,2.0
T-013,47,5,2,-1.0,-1.0
T-010,2,0,2,0.0,0.0
T-011,42,1,3,0.0,-0.0
T-010,41,1,4,-1.0000000000000002,-0.0
T-014,24,1,2,-2.0,-1.0
T-012,45,5,2,-2.0,-1.0
T-017,22,1,4,0.0,0.0
T-013,43,5,2,2.0,0.0
T-016,49,4,4,-2.0,-1.0
T-015,25,1,1,-2.0,-1.0
T-007,26,1,3,1.0,1.0
T-005,49,3,2,3.0,2.0
T-013,31,1,1,2.0,1.0
T-012,17,1,2,-1.0000000000000002,-1.0
T-017,50,5,4,0.0,1.0
T-012,40,1,1,2.0,1.0
T-009,19,1,1,1.0,-0.0
T-016,43,5,3,-2.0,-1.0
T-004,22,1,2,0.0,0.0
T-016,33,1,1,-1.0000000000000002,-0.0
T-005,52,4,3,-2.0,-1.0
T-008,0,0,4,0.0,1.0
T-010,19,1,2,-2.0,-0.0
T-005,52,4,1,-1.0,-1.0
T-011,49,5,4,0.0,0.0
T-016,12,0,3,-2.0,-1.0
T-007,21,1,3,2.0,2.0
T-001,48,4,3,0.0,0.0
T-004,49,5,2,-2.0,-1.0
T-001,18,1,4,-2.0,-1.0
T-007,22,1,2,-2.0,-2.0
T-013,49,2,2,-1.0000000000000002,-1.0
T-014,48,4,2,-2.0,-1.0
T-003,20,1,3,-1.0000000000000002,0.0
T-009,16,1,4,2.0,2.0
T-004,51,5,1,-2.0,-1.0
T-010,38,1,4,3.0,2.0
T-002,15,1,1,-2.0,-2.0
T-002,32,1,1,1.0,0.0
T-010,47,3,2,-2.0,-1.0
T-017,25,1,3,-1.0000000000000002,0.0
T-010,3,0,4,-1.0000000000000002,-1.0
T-014,24,1,4,0.0,-0.0
T-013,49,4,2,1.0,2.0
T-004,33,1,2,-1.0000000000000002,-1.0
T-014,55,5,1,-2.0,-2.0
T-001,55,5,4,0.0,1.0
T-002,53,5,4,0.0,-0.0
T-013,47,3,1,1.0,0.0
T-007,9,0,4,-1.0,-1.0
T-017,25,1,4,-1.0,-0.0
T-008,51,2,4,3.0,1.0
T-004,49,3,1,0.0,0.0
T-017,46,2,3,1.0,0.0
T-007,45,2,3,-1.0000000000000002,0.0
T-006,7,0,2,-2.0,-1.0
T-005,2,0,3,1.0,-0.0
T-011,31,1,2,-2.0,-2.0
T-016,14,1,3,2.0,2.0
T-015,55,2,2,3.0,2.0
T-001,12,0,3,1.0,-0.0
T-008,53,5,1,-2.0,-0.0
T-017,15,1,1,0.0,1.0
T-009,1,0,1,-1.0000000000000002,-0.0
T-015,46,2,4,-2.0,-1.0
T-004,49,3,4,0.0,0.0
T-003,23,1,1,1.0,-0.0
T-006,50,4,4,-1.0000000000000002,-1.0
T-003,52,5,1,2.0,2.0
T-005,24,1,2,-2.0,-1.0
T-005,47,4,2,0.0,-0.0
T-005,36,1,3,1.0,0.0
T-014,2,0,4,2.0,2.0
T-015,55,2,1,-2.0,-2.0
T-005,21,1,2,-2.0,-0.0
T-008,37,1,3,3.0,2.0
T-002,6,0,3,4.0,3.0
T-002,16,1,1,0.0,-1.0
T-008,54,5,1,2.0,0.0
T-017,45,2,3,-2.0,-0.0
T-015,40,1,1,2.0,1.0
T-017,44,3,4,3.0,1.0
T-004,47,5,3,-2.0,-1.0
T-007,45,2,2,2.0,2.0
T-012,33,1,3,0.0,1.0
T-001,16,1,3,1.0,0.0
T-017,44,4,4,-1.0000000000000002,0.0
T-016,48,4,4,2.0,2.0
T-013,34,1,2,0.0,1.0
T-003,43,5,2,3.0,3.0
T-010,47,4,3,3.0,2.0
T-009,47,4,4,-2.0,-1.0
T-006,47,3,1,-2.0,-1.0
T-007,18,1,3,1.0,0.0
T-010,49,4,2,-2.0,-1.0
T-016,43,5,4,1.0,-0.0
T-002,31,1,1,-2.0,-1.0
T-011,3,0,2,0.0,0.0
T-013,24,1,2,-2.0,-1.0
T-001,15,1,4,2.0,1.0
T-016,53,5,3,1.0,0.0
T-015,49,4,3,0.0,0.0
T-007,33,1,1,2.0,2.0
T-008,32,1,1,-2.0,-1.0
T-015,51,2,4,0.0,-1.0
T-002,43,5,4,0.0,0.0
T-002,12,0,1,0.0,0.0
T-014,48,5,3,-2.0,-1.0
T-009,4,0,4,2.0,0.0
T-017,11,0,3,-1.0000000000000002,-1.0
T-010,48,5,1,1.0,-0.0
T-015,16,1,2,-2.0,-1.0
T-001,36,1,2,3.0,1.0
T-015,49,3,3,4.0,3.0
T-007,22,1,4,2.0,2.0
T-008,48,4,3,0.0,1.0
T-015,39,1,3,-2.0,-1.0
T-017,44,4,3,1.0,1.0
T-015,43,4,2,1.0,0.0
T-014,49,4,1,0.0,-0.0
T-006,9,0,4,-2.0,-2.0
T-015,22,1,1,3.0,2.0
T-006,37,1,4,-2.0,-1.0
T-011,46,2,1,-1.0000000000000002,-0.0
T-008,38,1,4,0.0,-0.0
T-002,42,1,4,-2.0,-2.0
T-003,21,1,4,2.0,1.0
T-008,4,0,3,1.0,0.0
T-002,31,1,2,0.0,-0.0
T-002,13,1,4,1.0,-0.0
T-001,16,1,1,-2.0,-1.0
T-017,50,2,1,-1.0000000000000002,-0.0
T-008,47,3,3,1.0,0.0
T-011,31,1,1,-1.0,-0.0
T-016,45,5,3,-1.0,0.0
T-010,10,0,4,5.0,4.0
T-014,44,4,1,0.0,0.0
T-006,44,5,2,2.0,2.0
T-005,1,0,4,0.0,0.0
T-008,5,0,4,-2.0,-1.0
T-004,42,1,3,-1.0,-1.0
T-013,43,5,1,-1.0,-1.0
T-016,19,1,1,0.0,-0.0
T-013,26,1,1,2.0,1.0
T-006,29,1,2,-1.0,0.0
T-012,48,5,4,4.0,3.0
T-005,42,1,2,-1.0000000000000002,-1.0
T-001,46,5,2,4.0,2.0
T-002,50,4,4,1.0,0.0
T-015,49,4,1,-2.0,-1.0
T-003,34,1,2,0.0,0.0
T-001,10,0,1,1.0,1.0
T-005,28,1,1,-2.0,-1.0
T-015,3,0,2,3.0,3.0
T-015,55,5,2,-2.0,-2.0
T-002,46,5,2,-1.0,0.0
T-007,20,1,1,0.0,0.0
T-006,52,5,1,0.0,0.0
T-006,17,1,2,2.0,0.0
T-015,10,0,3,-2.0,-1.0
T-003,10,0,2,-2.0,-1.0
T-007,29,1,3,1.0,0.0
T-017,51,2,3,-1.0000000000000002,-0.0
T-002,44,3,4,-1.0,-0.0
T-017,14,1,2,3.0,3.0
T-006,26,1,1,4.0,3.0
T-011,51,5,1,3.0,3.0
T-006,46,5,2,-1.0000000000000002,0.0
T-004,53,2,1,5.0,4.0
T-009,31,1,4,-2.0,-1.0
T-007,42,1,2,1.0,-0.0
T-008,12,0,4,-1.0000000000000002,-1.0
T-005,48,4,2,-2.0,-1.0
T-002,32,1,3,0.0,1.0
T-014,49,2,1,1.0,2.0
T-013,28,1,1,-1.0,-0.0
T-006,52,4,4,4.0,2.0
T-004,14,1,1,1.0,2.0
T-008,37,1,2,2.0,0.0
T-016,55,2,2,-1.0000000000000002,-1.0
T-015,49,4,2,0.0,-0.0
T-008,28,1,3,-2.0,-1.0
T-004,49,5,1,0.0,0.0
T-008,48,2,2,-2.0,-0.0
T-009,46,2,4,2.0,0.0
T-001,41,1,1,-2.0,-0.0
T-016,6,0,1,-1.0000000000000002,-0.0
T-009,8,0,2,-2.0,-2.0
T-003,4,0,2,3.0,2.0
T-007,11,0,1,1.0,1.0
T-004,44,4,1,-1.0000000000000002,-0.0
T-011,38,1,1,-2.0,-1.0
T-004,50,5,4,-2.0,-1.0
T-010,19,1,4,-2.0,-1.0
T-012,13,1,4,2.0,2.0
T-007,21,1,1,-2.0,-1.0
T-014,22,1,2,-1.0,-1.0
T-004,53,4,3,-1.0000000000000002,-0.0
T-001,13,1,2,-2.0,-2.0
T-002,52,5,2,1.0,-0.0
T-007,41,1,3,-1.0000000000000002,-1.0
T-001,55,2,2,0.0,0.0
T-011,52,4,2,-1.0000000000000002,0.0
T-016,45,5,3,-2.0,-2.0
T-005,9,0,1,0.0,1.0
T-003,24,1,3,2.0,1.0
T-017,18,1,3,2.0,2.0
T-006,3,0,3,-2.0,-1.0
T-012,6,0,1,3.0,3.0
T-004,45,4,4,-1.0000000000000002,-1.0
T-005,48,5,3,2.0,1.0
T-009,10,0,4,-1.0,-1.0
T-002,10,0,3,-2.0,-1.0
T-014,12,0,4,0.0,-1.0
T-015,37,1,4,-2.0,-1.0
T-007,50,5,2,0.0,-1.0
T-013,37,1,4,3.0,2.0
T-011,49,5,3,-2.0,-1.0
T-015,12,0,1,1.0,-0.0
T-001,54,5,1,-1.0,-1.0
T-007,4,0,2,-1.0000000000000002,-0.0
T-003,49,3,4,-2.0,-1.0
T-002,9,0,1,-2.0,-1.0
T-004,32,1,4,-2.0,-2.0
T-014,1,0,4,0.0,-0.0
T-002,43,5,3,1.0,0.0
T-011,37,1,1,0.0,-0.0
T-008,28,1,3,1.0,1.0
T-011,35,1,3,-1.0000000000000002,-1.0
T-009,38,1,1,0.0,-0.0
T-016,53,5,4,-1.0,-0.0
T-010,37,1,1,0.0,-0.0
T-008,23,1,4,-1.0000000000000002,-0.0
T-005,11,0,1,-1.0,-0.0
T-006,55,2,1,2.0,1.0
T-002,52,4,4,-2.0,-1.0
T-003,22,1,3,2.0,2.0
T-017,4,0,3,0.0,0.0
T-006,43,4,1,2.0,1.0
T-003,17,1,1,0.0,0.0
T-011,12,0,1,-2.0,-1.0
T-017,21,1,1,0.0,0.0
T-010,46,5,3,1.0,0.0
T-013,18,1,1,-1.0000000000000002,0.0
T-008,50,5,4,0.0,-0.0
T-006,7,0,2,3.0,1.0
T-006,28,1,3,-2.0,-1.0
T-017,9,0,2,0.0,-0.0
T-010,8,0,3,1.0,0.0
T-015,12,0,2,2.0,0.0
T-005,54,5,2,-2.0,-1.0
T-007,42,1,1,-2.0,-1.0
T-012,46,2,4,-2.0,-1.0
T-009,47,5,3,-2.0,-0.0
T-005,48,4,3,-2.0,-2.0
T-008,44,3,3,1.0,1.0
T-008,53,4,2,-2.0,-1.0
T-006,10,0,1,-2.0,-1.0
T-017,43,5,4,1.0,2.0
T-010,18,1,1,-2.0,-1.0
T-011,50,5,2,-1.0000000000000002,0.0
T-017,3,0,3,-2.0,-2.0
T-012,40,1,1,-2.0,-2.0
T-008,49,3,3,-1.0000000000000002,-0.0
T-005,40,1,2,-2.0,-0.0
T-004,53,4,3,-1.0000000000000002,-0.0
T-013,50,2,2,2.0,0.0
T-001,45,2,4,3.0,2.0
T-013,8,0,4,-2.0,-1.0
T-007,53,4,4,-1.0000000000000002,-1.0
T-006,49,3,4,2.0,1.0
T-012,18,1,1,-1.0,-0.0
T-012,47,5,3,0.0,0.0
T-001,29,1,3,1.0,1.0
T-011,16,1,3,0.0,-0.0
T-009,54,5,3,-2.0,-1.0
T-001,37,1,3,-2.0,-1.0
T-012,52,4,1,0.0,1.0
T-001,45,5,2,2.0,1.0
T-007,28,1,2,-2.0,-1.0
T-002,51,2,1,2.0,0.0
T-014,34,1,4,-2.0,-1.0
T-011,44,3,1,3.0,3.0
T-008,17,1,1,0.0,0.0
T-017,43,4,4,-2.0,-1.0
T-001,14,1,2,-1.0000000000000002,-0.0
T-009,51,2,4,1.0,-0.0
T-006,11,0,1,2.0,3.0
T-011,34,1,1,0.0,-0.0
T-007,20,1,1,3.0,1.0
T-002,3,0,4,-2.0,-2.0
T-012,47,5,2,-2.0,-2.0
T-004,16,1,4,2.0,0.0
T-013,35,1,2,4.0,3.0
T-016,45,4,1,-2.0,-1.0
T-009,30,1,1,2.0,1.0
T-013,41,1,2,-2.0,-1.0
T-016,22,1,1,-2.0,-1.0
T-003,27,1,3,1.0,0.0
T-013,50,4,4,-2.0,-1.0
T-013,34,1,2,-1.0,-1.0
T-003,49,4,4,2.0,0.0
T-010,20,1,2,-2.0,-1.0
T-001,9,0,4,-1.0000000000000002,-1.0
T-002,50,4,4,2.0,2.0
T-010,7,0,4,1.0,-0.0
T-015,21,1,4,2.0,1.0
T-008,51,5,4,-2.0,-1.0
T-011,50,4,1,-1.0000000000000002,-1.0
T-010,18,1,1,2.0,3.0
T-009,19,1,3,2.0,2.0
T-007,44,3,4,0.0,-1.0
T-014,43,4,3,-2.0,-1.0
T-001,49,5,1,2.0,1.0
T-012,42,1,3,2.0,2.0
T-008,48,4,2,0.0,-0.0
T-008,7,0,4,3.0,2.0
T-006,19,1,3,-2.0,-1.0
T-009,43,5,3,5.0,4.0
T-007,48,5,4,-2.0,-2.0
T-010,16,1,3,1.0,0.0
T-007,49,5,4,1.0,-0.0
T-015,49,4,1,2.0,2.0
T-007,40,1,3,-2.0,-1.0
T-008,25,1,2,-1.0000000000000002,-0.0
T-016,39,1,3,1.0,0.0
T-013,32,1,4,3.0,3.0
T-001,30,1,3,1.0,-0.0
T-015,9,0,1,-2.0,-1.0
T-007,47,3,2,-2.0,-0.0
T-005,45,4,4,-2.0,-1.0
T-004,48,4,4,-2.0,-1.0
T-016,55,2,3,-1.0,-1.0
T-008,35,1,2,1.0,1.0
T-005,14,1,1,2.0,1.0
T-002,45,2,2,-1.0000000000000002,-0.0
T-015,26,1,4,-1.0000000000000002,-1.0
T-001,43,3,2,-1.0000000000000002,-1.0
T-012,31,1,2,-1.0,-0.0
T-005,50,2,1,2.0,1.0
T-001,11,0,4,4.0,3.0
T-014,29,1,3,-2.0,-1.0
T-016,23,1,2,-2.0,-2.0
T-003,17,1,4,-2.0,-1.0
T-004,2,0,4,0.0,1.0
T-002,46,2,4,3.0,2.0
T-008,53,4,3,1.0,1.0
T-011,44,4,2,2.0,2.0
T-013,51,2,1,-2.0,-1.0
T-003,39,1,2,-2.0,-1.0
T-012,50,2,3,-2.0,-1.0
T-011,0,0,3,0.0,0.0
T-015,4,0,4,0.0,-0.0
T-014,53,2,1,2.0,0.0
T-010,29,1,4,-2.0,-1.0
T-005,38,1,3,5.0,4.0
T-010,53,5,3,-2.0,-0.0
T-007,51,5,2,4.0,2.0
T-002,47,4,4,-2.0,-1.0
T-007,23,1,3,-2.0,-2.0
T-004,18,1,3,2.0,0.0
T-003,52,4,3,1.0,1.0
T-012,13,1,3,-2.0,-2.0
T-003,4,0,1,1.0,-0.0
T-015,6,0,1,2.0,1.0
T-005,47,3,1,4.0,2.0
T-001,19,1,2,-1.0,-1.0
T-016,4,0,1,1.0,1.0
T-010,32,1,3,-2.0,-1.0
T-003,15,1,1,5.0,4.0
T-008,39,1,2,0.0,-0.0
T-002,44,4,1,-2.0,-0.0
T-006,55,5,2,0.0,1.0
T-012,11,0,3,-1.0000000000000002,-0.0
T-014,17,1,2,-2.0,-2.0
T-013,0,0,4,3.0,2.0
T-008,14,1,3,1.0,0.0
T-014,50,2,1,-1.0000000000000002,-1.0
T-003,2,0,1,1.0,-0.0
T-004,28,1,2,-2.0,-1.0
T-017,7,0,3,-2.0,-1.0
T-003,16,1,3,0.0,-1.0
T-005,47,5,2,-2.0,-1.0
T-001,6,0,3,2.0,0.0
T-014,33,1,2,-2.0,-1.0
T-004,12,0,2,-2.0,-0.0
T-016,39,1,4,-2.0,-1.0
T-007,1,0,2,-2.0,-2.0
T-002,18,1,3,-2.0,-1.0
T-009,10,0,1,-2.0,-1.0
T-009,53,5,1,1.0,-0.0
T-008,33,1,3,2.0,3.0
T-009,30,1,4,-2.0,-2.0
T-002,51,2,2,1.0,0.0
T-009,35,1,4,-2.0,-2.0
T-010,31,1,3,-1.0000000000000002,-0.0
T-002,34,1,4,-1.0000000000000002,-0.0
T-007,30,1,2,0.0,1.0
T-001,53,2,4,0.0,0.0
T-013,43,4,2,-2.0,-0.0
T-007,37,1,4,-1.0000000000000002,-0.0
T-001,42,1,3,0.0,-0.0
T-013,36,1,4,3.0,3.0
T-016,27,1,2,2.0,2.0
T-009,39,1,2,0.0,1.0
T-002,49,5,1,2.0,1.0
T-008,53,2,2,1.0,-0.0
T-005,55,2,2,-2.0,-0.0
T-005,13,1,1,-2.0,-1.0
T-003,50,2,2,-1.0,0.0
T-005,37,1,3,0.0,0.0
T-008,24,1,4,2.0,2.0
T-017,9,0,3,-2.0,-1.0
T-009,46,2,4,3.0,2.0
T-015,34,1,2,3.0,2.0
T-004,48,2,2,-1.0,-1.0
T-015,33,1,3,2.0,1.0
T-002,50,2,1,-2.0,-1.0
T-009,53,2,4,1.0,0.0
T-001,49,2,4,3.0,3.0
T-015,13,1,3,0.0,-0.0
T-016,43,4,3,0.0,0.0
T-013,28,1,4,-2.0,-1.0
T-017,9,0,1,0.0,-1.0
T-006,34,1,3,0.0,0.0
T-013,25,1,4,2.0,0.0
T-011,45,2,1,-2.0,-1.0
T-008,0,0,3,0.0,-0.0
T-004,18,1,1,1.0,1.0
T-004,51,2,4,-1.0000000000000002,-0.0
T-007,48,4,3,1.0,1.0
T-010,35,1,4,-1.0000000000000002,-1.0
T-003,33,1,3,-2.0,-2.0
T-001,33,1,1,3.0,1.0
T-017,44,4,4,3.0,2.0
T-010,43,4,4,2.0,1.0
T-004,55,5,3,-1.0,-1.0
T-011,52,4,3,0.0,0.0
T-017,2,0,3,0.0,-0.0
T-007,24,1,4,1.0,2.0
T-017,30,1,1,-1.0000000000000002,-0.0
T-001,48,4,1,-1.0,0.0
T-014,53,4,1,1.0,1.0
T-004,50,4,4,0.0,0.0
T-009,30,1,4,-2.0,-2.0
T-008,16,1,4,0.0,1.0
T-001,41,1,4,4.0,2.0
T-004,5,0,1,4.0,2.0
T-016,52,4,2,0.0,1.0
T-008,52,4,3,-2.0,-1.0
T-003,44,3,1,-1.0,-0.0
T-017,31,1,4,-1.0000000000000002,-0.0
T-017,50,2,4,-1.0000000000000002,-0.0
T-015,42,1,4,-2.0,-1.0
T-016,49,2,3,3.0000000000000004,1.0
T-002,30,1,1,-2.0,-1.0
T-017,5,0,4,1.0,0.0
T-002,20,1,1,0.0,-1.0
T-015,45,2,2,0.0,0.0
T-017,24,1,4,-1.0,-0.0
T-003,31,1,4,1.0,1.0
T-006,45,4,4,1.0,0.0
T-006,49,4,2,2.0,0.0
T-006,36,1,4,1.0,0.0
T-010,49,5,3,0.0,0.0
T-010,20,1,4,-2.0,-1.0
T-007,19,1,4,0.0,0.0
T-010,27,1,4,-2.0,-1.0
T-007,10,0,2,-2.0,-2.0
T-015,1,0,3,0.0,-1.0
T-003,54,5,2,-2.0,-1.0
T-001,8,0,3,3.0,2.0
T-008,45,2,4,1.0,0.0
T-017,5,0,3,0.0,0.0
T-015,49,5,2,-2.0,-1.0
T-014,54,5,1,3.0,3.0
T-004,45,5,3,0.0,1.0
T-008,45,5,4,4.0,3.0
T-007,28,1,3,-2.0,-1.0
T-004,53,4,2,-1.0000000000000002,-1.0
T-007,53,4,1,5.0,3.0
T-006,45,5,1,-2.0,-0.0
T-013,55,2,3,0.0,-0.0
T-003,50,4,3,0.0,0.0
T-016,50,4,3,2.0,2.0
T-004,38,1,3,2.0,2.0
T-002,49,4,3,1.0,-0.0
T-001,53,4,4,-2.0,-2.0
T-010,12,0,3,-2.0,-1.0
T-005,12,0,4,1.0,0.0
T-007,54,5,4,-1.0000000000000002,0.0
T-009,50,4,1,0.0,-0.0
T-006,55,5,1,1.0,-0.0
T-016,18,1,1,1.0,-0.0
T-011,50,4,3,0.0,-1.0
T-017,50,2,2,-2.0,-1.0
T-008,30,1,3,0.0,-1.0
T-016,46,5,3,0.0,0.0
T-016,52,4,3,-2.0,-0.0
T-001,27,1,1,-2.0,-1.0
T-012,43,5,3,1.0,0.0
T-017,18,1,2,1.0,0.0
T-010,47,4,3,1.0,0.0
T-015,21,1,1,0.0,-0.0
T-005,46,5,1,3.0,1.0
T-007,37,1,2,3.0,3.0
T-010,24,1,3,4.0,3.0
T-013,19,1,3,0.0,-0.0
T-010,45,4,4,1.0,0.0
T-014,49,3,3,-1.0000000000000002,0.0
T-005,14,1,3,0.0,1.0
T-003,54,5,1,-1.0000000000000002,-0.0
T-008,37,1,4,1.0,0.0
T-004,0,0,1,-2.0,-0.0
T-010,24,1,1,-2.0,-1.0
T-004,31,1,1,-1.0000000000000002,0.0
T-011,49,5,2,0.0,0.0
T-004,16,1,1,1.0,1.0
T-001,5,0,2,1.0,0.0
T-016,46,2,3,2.0,0.0
T-010,43,3,1,0.0,-0.0
T-012,53,5,4,2.0,1.0
T-005,7,0,2,-2.0,-2.0
T-006,51,5,3,3.0,2.0
T-016,4,0,4,1.0,0.0
T-004,44,5,4,1.0,2.0
T-004,44,3,1,2.0,1.0
T-014,55,2,2,-2.0,-2.0
T-010,18,1,4,-2.0,-1.0
T-008,39,1,1,-1.0,-1.0
T-016,21,1,4,1.0,0.0
T-012,47,3,2,-1.0000000000000002,-1.0
T-007,20,1,2,2.0,1.0
T-009,51,5,1,1.0,1.0
T-005,17,1,2,-2.0,-1.0
T-014,6,0,4,-2.0,-1.0
T-010,24,1,1,0.0,1.0
T-006,13,1,4,-1.0000000000000002,-0.0
T-017,31,1,2,-2.0,-2.0
T-014,9,0,2,-2.0,-1.0
T-011,48,5,1,0.0,-0.0
T-003,53,5,3,0.0,0.0
T-011,53,2,3,0.0,-0.0
T-010,29,1,2,1.0,-0.0
T-010,41,1,3,1.0,-0.0
T-009,51,2,2,-2.0,-1.0
T-006,47,5,2,-2.0,-2.0
T-003,43,5,4,3.0,2.0
T-013,44,4,2,1.0,1.0
T-014,47,3,3,1.0,-0.0
T-002,43,3,3,-2.0,-1.0
T-004,38,1,3,-1.0000000000000002,-1.0
T-015,25,1,3,4.0,2.0
T-016,26,1,3,3.0,1.0
T-009,48,2,3,2.0,2.0
T-017,49,2,1,-2.0,-1.0
T-016,49,5,3,1.0,1.0
T-009,55,5,4,-1.0000000000000002,-1.0
T-006,45,2,1,-1.0000000000000002,-0.0
T-002,4,0,4,1.0,2.0
T-014,25,1,2,-2.0,-1.0
T-007,12,0,1,-1.0,-0.0
T-004,4,0,1,1.0,1.0
T-012,13,1,2,2.0,2.0
T-017,25,1,2,-2.0,-2.0
T-002,52,5,3,-1.0000000000000002,-0.0
T-008,4,0,4,0.0,-0.0
T-009,45,4,2,-1.0,-1.0
T-009,50,4,3,-2.0,-1.0
T-009,5,0,3,-2.0,-2.0
T-005,52,4,2,0.0,-0.0
T-017,45,2,4,-2.0,-2.0
T-007,9,0,4,-1.0,-1.0
T-010,52,5,2,1.0,2.0
T-002,21,1,4,-2.0,-1.0
T-005,30,1,1,-2.0,-2.0
T-013,34,1,4,2.0,2.0
T-010,29,1,3,-2.0,-1.0
T-012,55,2,1,2.0,2.0
T-012,7,0,3,1.0,2.0
T-001,15,1,1,-1.0,-1.0
T-005,47,4,4,2.0,1.0
T-006,17,1,3,0.0,-0.0
T-001,11,0,3,3.0,3.0
T-004,19,1,4,3.0,2.0
T-003,2,0,1,-1.0000000000000002,0.0
T-006,48,2,2,0.0,0.0
T-009,49,2,3,3.0,2.0
T-015,39,1,2,0.0,-1.0
T-005,42,1,3,-2.0,-1.0
T-008,49,2,4,1.0,1.0
T-016,9,0,4,-1.0,-1.0
T-014,24,1,3,1.0,0.0
T-011,45,4,3,-2.0,-0.0
T-008,42,1,4,2.0,2.0
T-017,21,1,3,-1.0000000000000002,-0.0
T-011,30,1,4,-2.0,-1.0
T-001,42,1,4,-2.0,-1.0
T-012,49,5,2,1.0,0.0
T-003,49,3,3,0.0,-0.0
T-003,32,1,4,2.0,1.0
T-015,40,1,3,1.0,0.0
T-006,15,1,4,1.0,0.0
T-003,49,5,4,2.0,2.0
T-011,49,5,2,-2.0,-1.0
T-001,13,1,1,-2.0,-0.0
T-005,30,1,3,0.0,1.0
T-011,46,5,4,-1.0000000000000002,-1.0
T-003,53,5,1,-2.0,-1.0
T-009,48,2,2,-2.0,-2.0
T-014,23,1,3,-1.0000000000000002,-1.0
T-002,16,1,1,3.0,3.0
T-002,7,0,4,-1.0000000000000002,-1.0
T-009,44,5,4,1.0,-0.0
T-003,49,5,1,-1.0000000000000002,0.0
T-010,27,1,2,-2.0,-1.0
T-012,10,0,1,0.0,-0.0
T-002,47,3,1,-2.0,-2.0
T-012,12,0,2,3.0,2.0
T-008,13,1,1,3.0,3.0
T-012,2,0,3,1.0,2.0
T-007,19,1,4,-2.0,-2.0
T-016,37,1,2,0.0,0.0
T-011,6,0,1,-2.0,-2.0
T-007,13,1,4,-1.0000000000000002,-0.0
T-016,15,1,3,1.0,0.0
T-007,33,1,4,-2.0,-2.0
T-010,50,5,4,0.0,-1.0
T-011,21,1,3,-2.0,-2.0
T-011,46,2,4,0.0,-0.0
T-009,17,1,2,0.0,0.0
T-007,45,5,1,-2.0,-1.0
T-016,44,4,3,-2.0,-1.0
T-012,10,0,1,-2.0,-0.0
T-004,7,0,2,1.0,-0.0
