Crew_ID,Date,Task_Completion_Time,Idle_Time,Shift_Duration,Fatigue_Level,Weather_Condition,Equipment_Used,Tasks_Completed,Experience_Level,Safety_Incidents,Shift_Start_Time,Breaks_Taken,Location
C-035,2023-06-22,30.21,38.62,512.03,4.38,Rainy,Equipment_A,4,18.97,1,2023-01-01 00:21:00,1,MT1
C-112,2023-01-12,94.95,51.73,527.0,3.08,Sunny,Equipment_C,9,9.28,0,2023-01-01 16:59:00,1,DT3
C-065,2023-11-24,53.8,45.69,535.69,1.05,Windy,Equipment_C,5,9.01,1,2023-01-01 07:06:00,2,HT1
C-233,2023-07-26,20.78,26.37,567.91,8.2,Windy,Equipment_D,2,4.61,0,2023-01-01 01:13:00,1,MT1
C-061,2023-08-04,105.16,34.03,526.06,4.81,Sunny,Equipment_D,6,3.51,0,2023-01-01 17:51:00,3,BT2
C-090,2023-09-10,31.55,8.36,591.19,2.88,Sunny,Equipment_A,2,13.59,0,2023-01-01 17:54:00,3,MT2
C-145,2023-06-02,44.67,26.64,555.85,7.29,Windy,Equipment_A,2,13.93,0,2023-01-01 08:25:00,4,DT1
C-153,2023-11-01,80.4,45.28,551.53,9.55,Windy,Equipment_C,6,9.93,0,2023-01-01 08:34:00,2,BT2
C-144,2023-07-21,31.4,37.64,537.52,8.06,Rainy,Equipment_C,9,7.79,1,2023-01-01 21:15:00,2,DT2
C-069,2023-05-16,70.41,24.12,567.92,6.82,Rainy,Equipment_D,8,1.21,1,2023-01-01 07:30:00,4,HT1
C-247,2023-03-20,82.03,19.3,598.31,3.5,Rainy,Equipment_D,9,15.13,0,2023-01-01 23:48:00,1,DT2
C-174,2023-08-21,67.21,5.26,565.38,6.15,Windy,Equipment_C,4,9.11,0,2023-01-01 21:34:00,2,BT1
C-003,2023-08-23,86.21,9.01,572.49,2.71,Cloudy,Equipment_A,8,5.27,1,2023-01-01 19:00:00,1,BT1
C-041,2023-01-16,87.89,58.91,495.48,5.68,Cloudy,Equipment_A,2,12.47,1,2023-01-01 06:16:00,1,BT2
C-232,2023-01-30,27.88,26.17,514.18,3.18,Cloudy,Equipment_B,8,19.49,0,2023-01-01 14:48:00,3,MT2
C-089,2023-02-23,79.88,53.28,543.3,4.84,Cloudy,Equipment_B,5,18.44,1,2023-01-01 12:01:00,2,DT3
C-207,2023-05-28,10.55,13.43,522.0,8.87,Rainy,Equipment_D,8,18.39,1,2023-01-01 10:26:00,1,HT1
C-164,2023-04-27,118.08,40.28,493.45,7.69,Sunny,Equipment_D,6,14.48,0,2023-01-01 10:17:00,4,MT1
C-178,2023-05-18,100.31,49.87,579.7,1.58,Windy,Equipment_C,4,11.48,0,2023-01-01 04:57:00,4,DT1
C-043,2023-08-23,73.87,37.59,594.24,4.47,Sunny,Equipment_B,4,7.51,1,2023-01-01 00:46:00,4,MT1
C-019,2023-12-04,79.35,40.44,483.35,1.53,Sunny,Equipment_C,9,7.42,1,2023-01-01 14:31:00,2,BT1
C-032,2023-06-24,56.23,45.04,565.82,4.44,Cloudy,Equipment_A,4,15.37,0,2023-01-01 18:25:00,1,DT1
C-077,2023-03-24,76.74,13.71,543.13,3.74,Rainy,Equipment_B,6,11.52,1,2023-01-01 04:26:00,4,DT1
C-034,2023-12-25,96.59,25.7,574.13,5.28,Rainy,Equipment_C,2,6.77,0,2023-01-01 17:15:00,1,HT1
C-166,2023-11-14,47.5,36.8,560.79,5.17,Rainy,Equipment_C,8,12.28,0,2023-01-01 23:10:00,1,BT2
C-184,2023-09-25,39.0,43.31,549.0,1.68,Cloudy,Equipment_D,9,14.5,0,2023-01-01 10:40:00,1,HT1
C-050,2023-12-22,16.92,50.97,497.46,2.18,Windy,Equipment_B,2,13.84,1,2023-01-01 00:34:00,1,BT2
C-079,2023-03-17,102.2,58.37,520.44,1.83,Rainy,Equipment_A,3,8.96,0,2023-01-01 09:17:00,2,MT1
C-250,2023-08-21,88.62,40.0,507.1,8.83,Windy,Equipment_B,7,12.32,0,2023-01-01 07:05:00,3,BT2
C-228,2023-04-12,52.62,15.15,567.65,2.74,Sunny,Equipment_D,8,17.02,0,2023-01-01 06:13:00,3,MT1
C-231,2023-08-28,97.24,55.75,582.08,7.44,Sunny,Equipment_D,8,18.29,0,2023-01-01 03:23:00,3,BT1
C-095,2023-03-09,76.55,5.2,537.02,7.58,Windy,Equipment_A,8,6.93,1,2023-01-01 10:47:00,3,DT1
C-110,2023-10-26,99.55,32.04,574.97,7.61,Cloudy,Equipment_B,6,5.9,0,2023-01-01 10:02:00,1,MT1
C-088,2023-12-06,66.31,10.99,558.57,4.49,Rainy,Equipment_B,8,2.98,1,2023-01-01 04:53:00,4,BT1
C-114,2023-03-05,98.42,55.17,585.8,2.28,Windy,Equipment_C,4,7.02,1,2023-01-01 20:18:00,3,DT2
C-143,2023-12-17,38.1,56.09,523.77,6.52,Sunny,Equipment_B,3,1.44,0,2023-01-01 12:03:00,3,DT1
C-099,2023-12-23,82.5,48.34,514.62,2.45,Cloudy,Equipment_C,5,5.49,0,2023-01-01 20:23:00,1,BT2
C-158,2023-04-27,15.01,26.18,556.56,2.84,Sunny,Equipment_C,5,17.91,0,2023-01-01 16:44:00,2,DT1
C-123,2023-10-20,74.8,20.4,486.19,9.77,Windy,Equipment_A,1,12.62,1,2023-01-01 17:14:00,3,DT2
C-143,2023-04-24,111.29,44.34,515.36,1.99,Cloudy,Equipment_A,8,5.58,1,2023-01-01 03:03:00,1,DT1
C-199,2023-12-04,87.21,40.89,596.81,7.06,Rainy,Equipment_C,6,7.11,1,2023-01-01 17:21:00,4,DT3
C-025,2023-09-18,101.57,37.51,541.6,4.53,Cloudy,Equipment_A,4,8.23,0,2023-01-01 03:29:00,2,HT1
C-201,2023-10-27,18.91,13.88,492.41,3.2,Rainy,Equipment_D,7,17.98,0,2023-01-01 18:02:00,1,BT2
C-240,2023-08-27,14.22,38.87,568.31,7.05,Rainy,Equipment_A,1,8.68,1,2023-01-01 13:42:00,3,DT2
C-179,2023-03-13,84.63,42.66,542.22,9.43,Rainy,Equipment_C,9,9.35,1,2023-01-01 00:05:00,2,BT2
C-103,2023-06-07,79.36,24.71,560.49,7.4,Sunny,Equipment_A,8,13.27,0,2023-01-01 07:21:00,1,BT2
C-052,2023-04-10,104.43,42.64,527.97,7.8,Cloudy,Equipment_D,2,4.09,0,2023-01-01 04:55:00,1,DT1
C-038,2023-02-21,24.04,59.15,598.43,9.25,Cloudy,Equipment_B,8,14.43,1,2023-01-01 16:49:00,1,DT3
C-077,2023-07-18,106.09,27.13,572.44,7.48,Windy,Equipment_B,2,17.65,0,2023-01-01 20:42:00,4,DT1
C-241,2023-02-01,22.71,43.46,552.21,7.56,Rainy,Equipment_C,9,12.84,0,2023-01-01 17:56:00,2,MT2
C-019,2023-01-09,58.94,28.95,567.05,6.12,Windy,Equipment_C,8,10.6,0,2023-01-01 01:35:00,2,BT1
C-049,2023-05-23,112.84,43.45,496.14,5.63,Rainy,Equipment_C,9,7.87,1,2023-01-01 13:14:00,2,DT2
C-106,2023-06-20,46.78,15.91,516.13,9.84,Cloudy,Equipment_D,1,14.11,1,2023-01-01 05:57:00,3,DT1
C-116,2023-01-10,75.68,40.77,530.57,9.1,Windy,Equipment_D,1,2.96,0,2023-01-01 19:54:00,1,BT2
C-034,2023-09-08,108.53,56.17,567.15,4.29,Sunny,Equipment_B,9,17.39,0,2023-01-01 15:57:00,4,HT1
C-041,2023-11-12,110.0,40.78,573.22,5.58,Cloudy,Equipment_B,9,4.1,0,2023-01-01 19:34:00,1,BT2
C-242,2023-04-23,65.36,44.92,551.39,2.64,Cloudy,Equipment_C,5,4.44,0,2023-01-01 21:24:00,3,DT1
C-153,2023-05-15,14.91,53.05,506.55,1.03,Sunny,Equipment_A,7,10.01,0,2023-01-01 23:20:00,3,BT2
C-221,2023-05-10,47.11,11.85,487.19,2.58,Sunny,Equipment_C,1,9.35,1,2023-01-01 08:35:00,2,MT1
C-138,2023-10-03,32.58,34.78,545.77,4.37,Windy,Equipment_B,8,7.65,0,2023-01-01 15:30:00,2,DT1
C-019,2023-03-03,103.75,48.48,510.98,9.4,Sunny,Equipment_C,7,10.29,0,2023-01-01 04:21:00,4,BT1
C-149,2023-01-04,113.71,39.46,518.62,5.35,Cloudy,Equipment_D,8,15.32,1,2023-01-01 19:37:00,1,BT1
C-011,2023-02-14,29.22,46.95,578.75,5.55,Sunny,Equipment_C,9,14.45,0,2023-01-01 09:19:00,2,MT2
C-174,2023-09-13,114.89,49.78,550.3,9.81,Rainy,Equipment_B,5,13.43,1,2023-01-01 03:57:00,3,BT1
C-093,2023-11-29,80.58,55.91,579.13,4.19,Sunny,Equipment_C,6,16.67,1,2023-01-01 11:03:00,3,MT1
C-059,2023-04-17,112.2,59.23,574.71,9.05,Cloudy,Equipment_A,6,16.61,1,2023-01-01 07:48:00,2,HT1
C-051,2023-08-24,44.55,33.64,507.28,1.43,Sunny,Equipment_B,2,10.57,0,2023-01-01 06:49:00,2,DT3
C-241,2023-12-22,50.87,36.25,553.49,1.05,Cloudy,Equipment_C,7,16.98,0,2023-01-01 03:03:00,4,MT2
C-054,2023-12-11,35.05,43.45,580.76,7.87,Cloudy,Equipment_C,6,4.31,0,2023-01-01 04:03:00,3,DT3
C-198,2023-06-11,62.95,32.78,536.76,9.13,Rainy,Equipment_D,6,3.46,1,2023-01-01 01:28:00,4,BT2
C-120,2023-11-30,14.32,38.1,533.84,4.54,Windy,Equipment_C,8,19.41,0,2023-01-01 03:03:00,3,BT2
C-095,2023-12-20,11.82,11.7,562.06,2.94,Cloudy,Equipment_A,8,18.42,0,2023-01-01 15:43:00,1,DT1
C-200,2023-05-06,100.88,10.83,588.36,9.66,Cloudy,Equipment_C,2,13.18,0,2023-01-01 04:40:00,3,DT1
C-119,2023-06-09,110.52,30.29,505.33,7.66,Cloudy,Equipment_A,3,7.76,1,2023-01-01 20:12:00,1,MT1
C-208,2023-12-05,47.14,37.46,522.92,1.6,Rainy,Equipment_C,5,10.64,0,2023-01-01 11:21:00,4,DT2
C-050,2023-09-26,110.74,50.63,523.39,1.35,Cloudy,Equipment_C,9,13.0,0,2023-01-01 11:46:00,1,BT2
C-170,2023-12-08,92.26,37.68,519.76,8.82,Windy,Equipment_A,3,6.98,1,2023-01-01 09:29:00,1,HT1
C-090,2023-03-11,34.2,20.59,586.25,3.62,Sunny,Equipment_B,9,9.46,0,2023-01-01 11:48:00,1,MT2
C-014,2023-12-15,84.95,6.01,490.96,9.92,Cloudy,Equipment_C,8,12.01,0,2023-01-01 17:47:00,4,DT3
C-147,2023-08-08,87.03,7.17,557.88,4.58,Rainy,Equipment_B,6,3.5,1,2023-01-01 15:40:00,4,BT1
C-140,2023-05-11,85.17,19.46,483.4,8.5,Rainy,Equipment_B,7,9.64,1,2023-01-01 17:42:00,3,MT1
C-169,2023-04-24,103.0,17.67,544.52,6.13,Cloudy,Equipment_B,5,13.05,0,2023-01-01 17:15:00,1,MT2
C-076,2023-08-06,18.71,20.37,558.67,2.25,Windy,Equipment_C,6,8.38,0,2023-01-01 06:48:00,1,DT1
C-098,2023-12-12,13.81,12.39,493.63,1.7,Cloudy,Equipment_A,7,13.28,0,2023-01-01 16:20:00,3,MT1
C-105,2023-06-01,106.01,49.73,512.13,8.61,Rainy,Equipment_C,1,8.66,1,2023-01-01 18:28:00,2,MT2
C-085,2023-08-28,112.4,29.87,526.44,3.0,Cloudy,Equipment_C,8,12.42,1,2023-01-01 19:26:00,3,DT2
C-119,2023-02-24,93.53,23.7,518.27,3.48,Windy,Equipment_D,7,16.65,1,2023-01-01 05:53:00,2,MT1
C-157,2023-06-30,17.54,43.09,497.58,6.46,Sunny,Equipment_B,5,11.06,0,2023-01-01 15:56:00,4,HT1
C-190,2023-08-15,23.53,54.77,506.59,4.0,Rainy,Equipment_D,2,10.95,0,2023-01-01 22:33:00,1,MT1
C-208,2023-08-27,85.08,35.23,509.71,6.87,Cloudy,Equipment_A,4,11.73,1,2023-01-01 09:05:00,4,DT2
C-137,2023-04-29,30.74,11.12,502.2,5.88,Rainy,Equipment_D,7,18.98,1,2023-01-01 00:44:00,3,DT3
C-227,2023-09-14,30.13,44.15,482.61,4.06,Cloudy,Equipment_A,5,12.63,0,2023-01-01 07:55:00,2,DT2
C-141,2023-07-31,104.33,21.66,521.88,1.55,Rainy,Equipment_D,6,18.34,1,2023-01-01 23:07:00,4,MT2
C-230,2023-08-02,41.55,56.99,587.82,3.78,Cloudy,Equipment_B,6,1.58,0,2023-01-01 14:14:00,1,HT1
C-056,2023-04-17,35.0,46.22,539.38,2.19,Rainy,Equipment_D,5,15.49,0,2023-01-01 06:06:00,3,DT1
C-029,2023-03-21,22.06,26.78,591.17,6.51,Sunny,Equipment_C,2,2.68,0,2023-01-01 03:20:00,2,DT1
C-106,2023-01-05,106.87,46.06,554.53,5.6,Windy,Equipment_C,3,5.03,1,2023-01-01 05:22:00,4,DT1
C-111,2023-12-04,83.15,34.04,535.44,4.28,Rainy,Equipment_D,2,10.94,0,2023-01-01 05:19:00,1,BT1
C-217,2023-01-12,50.34,8.72,538.45,9.58,Sunny,Equipment_B,6,5.92,0,2023-01-01 23:02:00,1,BT2
C-133,2023-08-09,100.06,14.67,559.97,2.17,Cloudy,Equipment_D,2,3.74,1,2023-01-01 22:56:00,3,HT1
C-144,2023-02-20,108.9,21.63,594.86,8.92,Cloudy,Equipment_B,5,6.4,0,2023-01-01 06:41:00,1,DT2
C-066,2023-06-28,10.7,33.17,585.77,7.63,Cloudy,Equipment_C,6,6.01,1,2023-01-01 19:25:00,2,MT2
C-115,2023-04-20,18.5,36.97,584.4,5.27,Windy,Equipment_B,3,8.26,1,2023-01-01 03:53:00,3,DT3
C-012,2023-02-26,10.68,33.62,520.19,3.36,Windy,Equipment_A,6,16.19,1,2023-01-01 06:14:00,4,DT2
C-096,2023-03-14,35.92,49.28,488.36,3.46,Sunny,Equipment_A,7,12.37,1,2023-01-01 14:56:00,4,DT3
C-247,2023-08-02,93.1,8.25,582.65,3.87,Sunny,Equipment_A,2,14.16,0,2023-01-01 16:30:00,1,DT2
C-089,2023-05-19,68.01,19.37,524.73,9.72,Cloudy,Equipment_B,5,14.59,0,2023-01-01 13:29:00,1,DT3
C-120,2023-04-23,76.56,20.91,552.09,9.54,Cloudy,Equipment_D,3,9.48,0,2023-01-01 04:35:00,1,BT2
C-081,2023-12-09,93.37,13.05,540.1,4.86,Rainy,Equipment_D,1,19.95,1,2023-01-01 04:12:00,1,DT2
C-243,2023-11-22,94.28,16.39,583.29,4.89,Rainy,Equipment_A,2,16.84,0,2023-01-01 01:21:00,2,DT3
C-109,2023-01-25,82.2,48.95,529.61,1.99,Rainy,Equipment_A,7,12.42,0,2023-01-01 23:26:00,4,BT1
C-130,2023-12-26,51.89,42.74,513.99,3.85,Sunny,Equipment_D,8,13.61,0,2023-01-01 05:14:00,2,MT1
C-099,2023-07-26,32.87,45.61,518.88,8.86,Rainy,Equipment_C,8,19.52,0,2023-01-01 23:28:00,3,BT2
C-035,2023-02-16,33.84,47.08,580.04,4.11,Cloudy,Equipment_A,2,10.93,1,2023-01-01 17:10:00,4,MT1
C-108,2023-03-06,64.2,15.66,557.92,3.49,Windy,Equipment_A,3,13.06,1,2023-01-01 04:52:00,1,MT2
C-073,2023-09-07,111.03,34.82,540.38,5.16,Cloudy,Equipment_C,9,5.9,1,2023-01-01 14:58:00,1,BT1
C-166,2023-08-26,20.52,17.05,584.96,6.27,Rainy,Equipment_C,5,15.55,0,2023-01-01 07:58:00,2,BT2
C-082,2023-02-27,12.68,50.64,500.03,7.06,Sunny,Equipment_B,6,5.44,0,2023-01-01 14:56:00,1,DT1
C-241,2023-03-05,10.25,43.65,487.99,9.74,Cloudy,Equipment_B,2,2.62,1,2023-01-01 01:11:00,1,MT2
C-161,2023-10-23,39.52,50.57,483.93,6.29,Cloudy,Equipment_C,6,11.61,0,2023-01-01 02:48:00,2,BT2
C-148,2023-08-21,110.58,6.04,507.7,3.05,Sunny,Equipment_B,6,17.08,0,2023-01-01 04:41:00,3,MT2
C-008,2023-12-18,99.76,49.26,565.32,2.55,Windy,Equipment_B,8,1.53,0,2023-01-01 15:38:00,2,MT1
C-168,2023-03-15,56.03,47.22,530.25,5.61,Rainy,Equipment_B,3,9.53,0,2023-01-01 20:04:00,2,MT2
C-099,2023-01-29,58.29,40.84,516.9,8.54,Sunny,Equipment_C,8,13.23,1,2023-01-01 12:31:00,3,BT2
C-077,2023-12-11,81.5,27.22,588.04,2.1,Sunny,Equipment_D,7,8.73,0,2023-01-01 08:16:00,2,DT1
C-171,2023-07-07,62.91,30.52,494.92,9.43,Sunny,Equipment_D,6,11.01,0,2023-01-01 00:58:00,3,DT3
C-038,2023-11-23,83.55,44.53,522.54,4.75,Windy,Equipment_B,6,11.4,1,2023-01-01 19:09:00,4,DT3
C-023,2023-10-29,85.52,43.85,529.27,7.21,Windy,Equipment_D,3,7.29,1,2023-01-01 08:29:00,3,BT1
C-201,2023-10-16,108.07,34.77,582.17,3.43,Windy,Equipment_D,3,7.86,1,2023-01-01 07:29:00,4,BT2
C-227,2023-02-25,74.4,16.18,553.78,4.11,Windy,Equipment_B,5,12.77,0,2023-01-01 19:29:00,1,DT2
C-185,2023-12-30,112.85,58.49,589.19,5.7,Windy,Equipment_C,9,7.29,0,2023-01-01 13:36:00,1,MT2
C-048,2023-08-16,74.38,46.97,522.05,9.34,Cloudy,Equipment_B,9,8.91,1,2023-01-01 16:38:00,2,HT1
C-061,2023-04-07,110.26,37.18,548.1,1.38,Cloudy,Equipment_C,5,19.11,1,2023-01-01 00:26:00,4,BT2
C-064,2023-08-31,54.48,20.18,550.48,4.18,Windy,Equipment_A,7,6.35,0,2023-01-01 19:24:00,3,HT1
C-029,2023-10-14,42.01,29.89,493.77,6.7,Cloudy,Equipment_A,3,16.82,1,2023-01-01 16:40:00,4,DT1
C-026,2023-02-03,93.42,22.68,571.86,2.1,Windy,Equipment_C,3,2.85,1,2023-01-01 11:21:00,4,MT2
C-006,2023-02-26,67.13,52.49,499.82,3.78,Windy,Equipment_A,2,10.22,0,2023-01-01 17:33:00,4,HT1
C-213,2023-11-30,59.36,48.32,581.21,8.17,Rainy,Equipment_C,5,19.16,0,2023-01-01 01:29:00,1,DT1
C-192,2023-08-07,104.37,5.17,577.23,6.67,Windy,Equipment_D,9,7.0,0,2023-01-01 09:20:00,2,BT2
C-188,2023-01-23,87.36,45.64,581.92,2.55,Cloudy,Equipment_A,9,9.91,1,2023-01-01 10:39:00,3,BT2
C-247,2023-07-04,26.17,10.19,553.19,1.38,Sunny,Equipment_B,3,1.37,1,2023-01-01 17:17:00,3,DT2
C-241,2023-02-16,44.94,28.5,559.81,1.15,Sunny,Equipment_B,9,8.45,0,2023-01-01 15:56:00,3,MT2
C-119,2023-08-10,65.08,39.5,490.63,5.03,Cloudy,Equipment_C,9,7.22,0,2023-01-01 09:48:00,4,MT1
C-229,2023-04-05,55.52,34.84,561.3,7.3,Rainy,Equipment_C,2,4.08,0,2023-01-01 22:51:00,4,HT1
C-237,2023-07-05,119.65,11.94,581.26,9.3,Rainy,Equipment_D,4,13.92,1,2023-01-01 08:50:00,1,DT3
C-026,2023-11-08,20.56,15.3,491.74,7.69,Cloudy,Equipment_D,1,14.82,0,2023-01-01 02:28:00,3,MT2
C-046,2023-11-09,83.77,34.38,518.12,3.89,Windy,Equipment_C,5,7.64,1,2023-01-01 01:37:00,3,HT1
C-101,2023-12-28,57.74,20.71,505.24,3.04,Rainy,Equipment_D,6,18.11,0,2023-01-01 01:59:00,1,HT1
C-193,2023-02-21,38.66,40.2,584.77,6.42,Rainy,Equipment_C,2,3.95,1,2023-01-01 14:01:00,2,DT1
C-083,2023-09-29,118.4,56.21,554.77,5.0,Rainy,Equipment_C,6,13.22,1,2023-01-01 09:31:00,2,MT2
C-061,2023-12-25,37.31,41.69,580.7,4.68,Cloudy,Equipment_D,9,8.87,0,2023-01-01 04:05:00,2,BT2
C-246,2023-10-19,83.07,11.29,481.55,6.33,Rainy,Equipment_C,5,2.66,1,2023-01-01 12:19:00,4,BT1
C-181,2023-12-11,117.62,24.5,571.5,5.77,Sunny,Equipment_D,3,9.94,1,2023-01-01 12:52:00,2,DT1
C-182,2023-05-17,93.36,41.96,492.46,1.19,Rainy,Equipment_D,1,16.59,0,2023-01-01 14:28:00,1,DT1
C-193,2023-03-14,39.65,48.8,589.31,7.49,Cloudy,Equipment_D,1,6.0,1,2023-01-01 08:43:00,4,DT1
C-095,2023-10-27,40.3,58.58,510.44,8.24,Windy,Equipment_C,6,15.4,1,2023-01-01 07:56:00,2,DT1
C-042,2023-11-20,76.51,44.95,589.76,6.08,Sunny,Equipment_B,5,14.83,0,2023-01-01 13:15:00,3,MT1
C-039,2023-09-03,55.05,35.95,507.58,8.9,Cloudy,Equipment_D,3,13.59,0,2023-01-01 05:26:00,3,DT3
C-244,2023-07-24,76.17,27.03,500.64,2.91,Sunny,Equipment_D,6,16.6,1,2023-01-01 13:36:00,3,DT1
C-094,2023-03-16,47.82,35.46,549.27,6.71,Sunny,Equipment_B,3,2.42,1,2023-01-01 17:43:00,4,BT1
C-243,2023-02-13,63.39,14.34,502.13,2.13,Cloudy,Equipment_C,5,1.54,0,2023-01-01 13:53:00,4,DT3
C-117,2023-03-07,106.83,42.18,581.3,2.29,Cloudy,Equipment_C,2,3.44,0,2023-01-01 07:41:00,2,MT2
C-018,2023-08-07,77.35,26.05,564.75,7.95,Windy,Equipment_C,6,19.52,0,2023-01-01 16:16:00,4,DT1
C-217,2023-07-08,115.95,49.49,560.61,5.63,Rainy,Equipment_A,6,5.56,1,2023-01-01 14:14:00,3,BT2
C-216,2023-05-18,103.83,58.8,530.79,2.82,Cloudy,Equipment_B,7,7.47,1,2023-01-01 12:06:00,1,HT1
C-168,2023-02-18,53.07,11.32,552.13,2.31,Cloudy,Equipment_A,2,6.93,0,2023-01-01 23:41:00,3,MT2
C-076,2023-01-03,13.57,10.46,594.92,1.75,Cloudy,Equipment_A,9,1.42,1,2023-01-01 23:57:00,3,DT1
C-060,2023-10-22,48.25,27.37,598.38,1.33,Windy,Equipment_B,3,5.0,0,2023-01-01 09:28:00,1,BT2
C-172,2023-11-17,19.83,54.69,481.52,8.53,Rainy,Equipment_C,3,11.32,0,2023-01-01 19:08:00,3,DT1
C-017,2023-10-29,70.45,49.88,526.56,6.06,Rainy,Equipment_C,7,1.4,1,2023-01-01 21:57:00,2,MT1
C-122,2023-08-28,29.7,25.58,541.17,1.48,Windy,Equipment_A,4,12.53,0,2023-01-01 10:28:00,1,MT2
C-246,2023-11-04,82.26,23.88,578.77,6.2,Windy,Equipment_C,6,9.44,1,2023-01-01 17:45:00,2,BT1
C-057,2023-11-15,103.32,53.41,500.32,3.03,Rainy,Equipment_D,3,1.97,0,2023-01-01 15:16:00,3,DT1
C-233,2023-05-18,30.9,18.18,564.26,4.01,Rainy,Equipment_A,8,6.61,1,2023-01-01 02:14:00,1,MT1
C-123,2023-08-27,105.95,26.26,553.9,3.6,Windy,Equipment_A,5,14.53,0,2023-01-01 02:06:00,2,DT2
C-193,2023-09-26,86.44,48.25,524.14,5.35,Windy,Equipment_A,1,12.49,0,2023-01-01 15:00:00,4,DT1
C-073,2023-07-28,51.99,56.03,561.23,8.25,Rainy,Equipment_B,9,13.18,1,2023-01-01 02:48:00,1,BT1
C-071,2023-03-27,41.85,24.53,492.62,9.16,Cloudy,Equipment_B,8,5.04,1,2023-01-01 23:23:00,2,HT1
C-023,2023-05-26,86.15,40.43,513.71,4.71,Rainy,Equipment_B,9,12.05,0,2023-01-01 21:13:00,1,BT1
C-192,2023-04-13,77.84,18.74,488.95,4.44,Cloudy,Equipment_C,2,19.43,1,2023-01-01 16:44:00,4,BT2
C-098,2023-08-19,70.52,35.87,525.3,8.27,Windy,Equipment_D,8,4.22,0,2023-01-01 12:05:00,4,MT1
C-057,2023-03-08,35.35,30.76,579.27,8.41,Sunny,Equipment_C,9,14.01,1,2023-01-01 09:26:00,1,DT1
C-029,2023-01-07,79.62,5.65,574.91,2.39,Windy,Equipment_B,4,5.27,1,2023-01-01 20:06:00,4,DT1
C-015,2023-03-24,81.12,17.58,514.89,4.2,Windy,Equipment_B,3,8.84,1,2023-01-01 17:23:00,3,BT1
C-177,2023-12-04,18.99,26.0,556.38,1.5,Sunny,Equipment_D,3,1.83,0,2023-01-01 03:57:00,4,MT1
C-085,2023-02-09,109.31,37.62,496.03,3.01,Sunny,Equipment_D,9,3.9,0,2023-01-01 20:51:00,2,DT2
C-229,2023-11-13,44.67,49.18,559.84,6.42,Sunny,Equipment_D,8,1.6,0,2023-01-01 23:01:00,3,HT1
C-070,2023-05-16,75.57,59.04,561.01,8.19,Windy,Equipment_C,4,18.17,0,2023-01-01 08:33:00,1,HT1
C-153,2023-03-20,88.35,11.01,519.89,4.02,Cloudy,Equipment_C,3,12.75,0,2023-01-01 06:34:00,4,BT2
C-221,2023-10-30,43.11,44.17,535.59,8.4,Sunny,Equipment_D,5,14.07,1,2023-01-01 08:26:00,1,MT1
C-159,2023-02-22,69.95,42.32,558.09,2.34,Sunny,Equipment_B,6,2.39,0,2023-01-01 17:12:00,3,MT1
C-014,2023-10-24,103.33,27.84,579.75,8.02,Cloudy,Equipment_B,5,3.34,0,2023-01-01 09:41:00,3,DT3
C-112,2023-02-26,17.89,11.82,518.77,6.41,Sunny,Equipment_D,7,5.76,0,2023-01-01 00:14:00,3,DT3
C-163,2023-02-24,20.41,53.84,590.37,3.64,Rainy,Equipment_C,2,15.88,1,2023-01-01 16:04:00,4,BT1
C-239,2023-06-08,110.04,5.95,576.82,9.02,Rainy,Equipment_C,4,7.55,1,2023-01-01 07:27:00,2,DT1
C-186,2023-04-10,39.67,47.29,530.68,2.56,Windy,Equipment_D,2,7.25,1,2023-01-01 07:16:00,3,BT2
C-012,2023-08-08,35.76,52.29,561.08,2.52,Rainy,Equipment_A,9,2.91,0,2023-01-01 10:51:00,4,DT2
C-217,2023-01-13,45.44,28.63,545.89,1.93,Rainy,Equipment_D,5,8.51,1,2023-01-01 22:52:00,4,BT2
C-151,2023-08-06,83.37,19.16,538.29,1.73,Sunny,Equipment_B,9,6.75,1,2023-01-01 07:33:00,2,HT1
C-127,2023-09-27,81.87,7.46,490.55,1.55,Rainy,Equipment_C,7,16.49,0,2023-01-01 21:38:00,3,HT1
C-123,2023-08-18,113.22,14.02,533.1,6.97,Windy,Equipment_D,9,15.6,1,2023-01-01 09:42:00,1,DT2
C-247,2023-09-14,30.6,7.66,489.47,4.16,Sunny,Equipment_B,1,19.15,0,2023-01-01 02:21:00,4,DT2
C-112,2023-02-07,29.11,21.1,513.85,5.12,Sunny,Equipment_C,2,13.3,0,2023-01-01 22:43:00,1,DT3
C-145,2023-06-06,56.61,45.11,537.44,8.63,Cloudy,Equipment_B,5,7.9,0,2023-01-01 09:49:00,2,DT1
C-021,2023-05-26,84.56,17.33,549.5,2.76,Sunny,Equipment_C,5,6.05,1,2023-01-01 04:40:00,3,HT1
C-017,2023-09-28,30.39,18.4,560.27,9.1,Rainy,Equipment_C,9,3.26,1,2023-01-01 21:52:00,4,MT1
C-213,2023-01-06,43.43,43.34,552.32,1.12,Rainy,Equipment_A,2,7.41,1,2023-01-01 00:11:00,4,DT1
C-003,2023-12-08,19.83,34.66,586.95,1.71,Sunny,Equipment_C,5,18.05,0,2023-01-01 09:56:00,2,BT1
C-098,2023-11-26,59.04,49.22,489.71,8.31,Cloudy,Equipment_C,3,4.4,0,2023-01-01 20:39:00,3,MT1
C-200,2023-09-09,68.49,50.06,490.89,5.06,Sunny,Equipment_A,5,7.89,0,2023-01-01 19:00:00,3,DT1
