Task_ID,Gate_number,Floor_No,Shift_no,Actual,Predicted
T-001,8,3,4,4.0,3.0
T-014,28,2,3,2.0,1.0
T-016,28,2,3,2.0,1.0
T-010,20,2,4,1.0,2.0
T-010,38,2,1,4.0,2.0
T-006,28,2,1,1.0,0.0
T-013,22,2,2,2.0,2.0
T-008,8,3,1,0.0,-0.0
T-008,24,2,3,-2.0,-1.0
T-017,2,3,2,0.0,0.0
T-013,13,3,3,2.0,2.0
T-017,2,3,4,5.0,4.0
T-014,3,3,3,0.0,-1.0
T-012,1,3,1,-2.0,-0.0
T-004,15,3,4,0.0,-0.0
T-003,6,3,3,3.0,1.0
T-006,16,3,4,3.0,1.0
T-001,38,2,3,-2.0,-1.0
T-009,0,1,4,-2.0,-1.0
T-006,41,1,3,4.0,2.0
T-015,17,3,4,-2.0,-0.0
T-011,2,3,2,0.0,-0.0
T-010,1,3,2,0.0,0.0
T-010,42,1,1,2.0,2.0
T-011,42,1,3,0.0,-0.0
T-013,40,1,3,-2.0,-1.0
T-002,35,2,2,3.0,1.0
T-011,39,2,4,2.0,1.0
T-013,12,3,4,-2.0,0.0
T-015,25,2,1,0.0,-0.0
T-003,45,1,4,0.0,0.0
T-003,18,3,2,-1.0000000000000002,-1.0
T-006,17,3,2,2.0,2.0
T-015,40,1,2,1.0,1.0
T-013,8,3,4,0.0,-1.0
T-016,23,2,4,-2.0,-1.0
T-014,23,2,2,-1.0000000000000002,-1.0
T-001,30,2,4,1.0,1.0
T-005,15,3,3,4.0,3.0
T-014,1,3,4,0.0,0.0
T-016,48,1,2,-2.0,-1.0
T-017,5,3,3,-2.0,-0.0
T-013,7,3,4,2.0,2.0
T-010,6,3,4,2.0,0.0
T-017,19,3,3,0.0,0.0
T-016,29,2,1,1.0,2.0
T-005,10,3,3,0.0,-0.0
T-004,12,3,1,-2.0,-1.0
T-008,9,3,2,-2.0,-1.0
T-015,27,2,3,-1.0000000000000002,-1.0
T-002,24,2,4,-2.0,-2.0
T-011,14,3,2,-2.0,-1.0
T-006,41,1,4,2.0,1.0
T-004,18,3,4,-2.0,-1.0
T-006,29,2,3,-2.0,-1.0
T-017,31,2,2,1.0,0.0
T-017,27,2,3,0.0,-1.0
T-011,1,3,4,1.0,-0.0
T-014,27,2,1,4.0,2.0
T-017,48,1,1,1.0,2.0
T-012,24,2,4,3.0,3.0
T-004,19,3,3,2.0,1.0
T-015,19,3,3,-2.0,-1.0
T-005,37,2,1,-2.0,-1.0
T-007,17,3,2,0.0,0.0
T-007,10,3,2,1.0,1.0
T-016,3,3,4,1.0,1.0
T-002,19,3,1,2.0,2.0
T-006,43,1,3,-1.0000000000000002,0.0
T-004,26,2,3,0.0,-1.0
T-012,48,1,3,1.0,1.0
T-008,18,3,1,2.0,0.0
T-016,25,2,3,1.0,2.0
T-005,36,2,3,1.0,-0.0
T-001,49,1,2,-1.0000000000000002,-1.0
T-006,46,1,3,1.0,2.0
T-013,47,1,1,-2.0,-1.0
T-003,34,2,1,-2.0,-1.0
T-002,4,3,2,4.0,3.0
T-005,20,2,4,-2.0,-1.0
T-013,17,3,3,1.0,-0.0
T-006,8,3,2,0.0,-0.0
T-002,15,3,2,2.0,1.0
T-003,31,2,1,3.0,2.0
T-015,12,3,1,1.0,1.0
T-006,46,1,3,1.0,0.0
T-001,31,2,1,-2.0,-2.0
T-013,26,2,3,-1.0,-1.0
T-008,3,3,4,-2.0,-1.0
T-012,35,2,4,0.0,-1.0
T-012,17,3,4,-2.0,-2.0
T-010,38,2,3,1.0,1.0
T-016,0,1,3,3.0,1.0
T-011,19,3,2,1.0,1.0
T-011,42,1,2,-2.0,-2.0
T-007,13,3,2,-2.0,-1.0
T-013,20,2,1,-1.0000000000000002,-1.0
T-015,6,3,4,4.0,2.0
T-005,23,2,2,-2.0,-0.0
T-007,5,3,1,1.0,1.0
T-002,2,3,3,-2.0,-1.0
T-001,0,1,3,1.0,2.0
T-014,12,3,1,2.0,0.0
T-007,20,2,3,3.0,1.0
T-006,46,1,3,-2.0,-1.0
T-005,21,2,1,2.0,2.0
T-016,7,3,4,-2.0,-1.0
T-010,39,2,2,0.0,1.0
T-011,32,2,4,3.0,2.0
T-001,44,1,1,0.0,1.0
T-017,37,2,4,-2.0,-0.0
T-007,16,3,3,0.0,-0.0
T-008,44,1,2,-2.0,-1.0
T-011,45,1,3,-2.0,-1.0
T-007,2,3,2,2.0,0.0
T-015,14,3,2,-2.0,-1.0
T-006,9,3,4,1.0,0.0
T-005,11,3,2,-1.0000000000000002,-0.0
T-002,6,3,2,1.0,1.0
T-016,12,3,4,5.0,4.0
T-012,32,2,2,0.0,0.0
T-014,3,3,4,-1.0,0.0
T-017,41,1,2,2.0,0.0
T-004,12,3,1,2.0,0.0
T-004,9,3,3,-1.0,-1.0
T-013,33,2,3,0.0,-1.0
T-015,26,2,4,-2.0,-2.0
T-007,12,3,4,0.0,-0.0
T-016,28,2,4,1.0,1.0
T-012,10,3,4,-1.0,-0.0
T-008,2,3,1,-2.0,-1.0
T-014,1,3,3,1.0,2.0
T-013,20,2,2,1.0,-0.0
T-016,21,2,3,0.0,0.0
T-009,5,3,4,-1.0000000000000002,0.0
T-013,31,2,1,0.0,0.0
T-016,37,2,3,1.0,-0.0
T-003,31,2,3,-2.0,-0.0
T-015,34,2,1,1.0,-0.0
T-015,34,2,4,1.0,2.0
T-014,3,3,2,-2.0,-1.0
T-003,18,3,4,-1.0000000000000002,-0.0
T-009,7,3,3,-2.0,-1.0
T-003,12,3,1,0.0,0.0
T-014,0,1,1,-1.0,0.0
T-010,28,2,1,-2.0,-2.0
T-004,36,2,3,-2.0,-2.0
T-007,44,1,1,-1.0000000000000002,-0.0
T-007,28,2,1,0.0,-0.0
T-009,12,3,2,-2.0,-1.0
T-012,9,3,3,0.0,-1.0
T-015,42,1,2,2.0,1.0
T-013,31,2,2,1.0,2.0
T-001,9,3,4,-2.0,-2.0
T-004,13,3,1,-2.0,-1.0
T-001,3,3,1,-1.0000000000000002,0.0
T-004,31,2,3,-1.0000000000000002,-0.0
T-016,48,1,2,1.0,1.0
T-007,44,1,1,-1.0000000000000002,-1.0
T-003,39,2,3,-1.0000000000000002,-1.0
T-001,23,2,3,2.0,1.0
T-015,47,1,1,2.0,2.0
T-006,21,2,1,-2.0,-1.0
T-012,46,1,4,2.0,1.0
T-010,48,1,3,-1.0000000000000002,-1.0
T-016,4,3,2,-2.0,-1.0
T-013,8,3,3,2.0,2.0
T-002,33,2,4,-2.0,-1.0
T-014,2,3,3,-2.0,-1.0
T-009,27,2,4,-2.0,-0.0
T-005,35,2,1,-1.0000000000000002,-1.0
T-009,37,2,2,0.0,1.0
T-007,38,2,1,-2.0,-1.0
T-012,3,3,4,-2.0,-1.0
T-004,0,1,2,-1.0000000000000002,-0.0
T-013,41,1,2,1.0,0.0
T-013,12,3,4,1.0,0.0
T-015,28,2,2,3.0,1.0
T-014,17,3,4,4.0,2.0
T-004,2,3,2,-1.0000000000000002,-0.0
T-013,20,2,3,0.0,1.0
T-014,27,2,2,-2.0,-1.0
T-012,29,2,3,1.0,0.0
T-005,15,3,2,3.0,3.0
T-006,23,2,2,3.0,1.0
T-009,28,2,1,-2.0,-1.0
T-012,30,2,2,1.0,1.0
T-015,35,2,3,0.0,-0.0
T-012,46,1,2,0.0,0.0
T-001,0,1,3,-1.0000000000000002,-0.0
T-001,20,2,4,-1.0000000000000002,-0.0
T-017,40,1,4,0.0,-0.0
T-001,29,2,3,1.0,2.0
T-007,40,1,3,-2.0,-2.0
T-003,4,3,4,2.0,1.0
T-007,36,2,1,-2.0,-2.0
T-017,32,2,1,0.0,-1.0
T-015,20,2,1,-1.0,0.0
T-004,40,1,2,2.0,1.0
T-003,37,2,2,-2.0,-2.0
T-003,3,3,2,0.0,1.0
T-016,14,3,2,-2.0,-1.0
T-012,10,3,1,4.0,3.0
T-006,30,2,3,-1.0,-0.0
T-016,8,3,4,1.0,1.0
T-014,33,2,4,3.0,1.0
T-004,23,2,4,-2.0,-2.0
T-004,16,3,3,-1.0,-0.0
T-013,11,3,2,-1.0,-0.0
T-008,40,1,1,-1.0000000000000002,-1.0
T-016,31,2,3,2.0,1.0
T-016,4,3,1,0.0,0.0
T-010,9,3,1,-2.0,-0.0
T-009,14,3,1,-2.0,-0.0
T-012,24,2,2,-1.0000000000000002,-1.0
T-011,38,2,2,5.0,4.0
T-015,42,1,4,2.0,2.0
T-004,5,3,4,2.0,1.0
T-015,29,2,3,-1.0,-1.0
T-013,6,3,2,3.0,4.0
T-013,42,1,2,1.0,0.0
T-002,47,1,3,-2.0,-1.0
T-009,41,1,3,5.0,4.0
T-008,1,3,1,-1.0000000000000002,-0.0
T-003,38,2,2,3.0,2.0
T-008,35,2,3,0.0,-0.0
T-011,3,3,4,-1.0,0.0
T-007,44,1,3,1.0,0.0
T-007,10,3,2,-1.0,0.0
T-007,25,2,3,0.0,-0.0
T-014,15,3,2,-1.0000000000000002,-1.0
T-015,3,3,3,2.0,2.0
T-005,12,3,1,-2.0,-1.0
T-001,48,1,4,0.0,-0.0
T-005,4,3,4,2.0,1.0
T-009,36,2,4,2.0,1.0
T-007,27,2,3,-2.0,-0.0
T-012,0,1,3,1.0,1.0
T-010,44,1,2,0.0,-1.0
T-008,35,2,4,2.0,1.0
T-013,29,2,2,1.0,-0.0
T-004,18,3,4,-2.0,-1.0
T-008,41,1,3,-2.0,-1.0
T-010,44,1,3,1.0,0.0
T-016,22,2,3,1.0,1.0
T-017,21,2,4,0.0,0.0
T-007,34,2,4,2.0,1.0
T-006,44,1,3,-1.0000000000000002,-1.0
T-011,7,3,2,3.0,2.0
T-007,21,2,3,2.0,1.0
T-014,46,1,3,0.0,0.0
T-015,16,3,4,1.0,1.0
T-009,32,2,4,-2.0,-1.0
T-016,29,2,2,-2.0,-1.0
T-005,16,3,4,1.0,2.0
T-009,2,3,1,0.0,-0.0
T-008,30,2,3,1.0,-0.0
T-015,23,2,2,2.0,1.0
T-014,16,3,2,-2.0,-2.0
T-009,35,2,1,-1.0,-0.0
T-004,18,3,1,0.0,0.0
T-017,13,3,1,-2.0,-0.0
T-010,30,2,3,-2.0,-1.0
T-001,20,2,1,2.0,0.0
T-009,12,3,4,3.0000000000000004,1.0
T-016,9,3,4,4.0,3.0
T-004,46,1,3,-1.0,-1.0
T-011,27,2,3,-1.0000000000000002,-1.0
T-011,22,2,3,-2.0,-1.0
T-007,28,2,4,1.0,0.0
T-010,14,3,3,1.0,0.0
T-009,11,3,4,0.0,-0.0
T-011,34,2,1,-2.0,-1.0
T-004,49,1,2,0.0,0.0
T-017,7,3,1,-1.0,-1.0
T-001,41,1,3,-2.0,-2.0
T-006,4,3,4,-2.0,-1.0
T-002,45,1,4,1.0,2.0
T-008,43,1,1,-1.0000000000000002,-1.0
T-013,42,1,3,-2.0,-1.0
T-009,41,1,4,-2.0,-0.0
T-010,35,2,4,-1.0000000000000002,-0.0
T-007,29,2,3,0.0,-0.0
T-009,48,1,2,-1.0000000000000002,0.0
T-011,12,3,4,1.0,1.0
T-013,28,2,4,0.0,-0.0
T-017,46,1,1,-2.0,-1.0
T-016,49,1,4,-2.0,-1.0
T-008,1,3,2,-2.0,-1.0
T-007,11,3,1,1.0,0.0
T-006,23,2,3,-2.0,-1.0
T-005,15,3,4,3.0000000000000004,2.0
T-008,13,3,3,1.0,1.0
T-013,22,2,1,0.0,0.0
T-012,40,1,4,-2.0,-1.0
T-007,38,2,4,0.0,-1.0
T-005,0,1,1,0.0,1.0
T-016,34,2,1,0.0,-0.0
T-011,43,1,2,-2.0,-1.0
T-011,48,1,4,1.0,-0.0
T-007,10,3,2,4.0,2.0
T-010,20,2,4,4.0,3.0
T-001,30,2,1,-2.0,-2.0
T-001,19,3,4,-1.0000000000000002,-1.0
T-016,29,2,4,-2.0,-2.0
T-016,45,1,4,2.0,1.0
T-010,24,2,2,2.0,1.0
T-008,16,3,3,3.0,2.0
T-008,6,3,3,1.0,0.0
T-014,7,3,2,-2.0,-2.0
T-002,47,1,3,-1.0000000000000002,0.0
T-008,22,2,2,0.0,1.0
T-004,18,3,2,-2.0,-1.0
T-001,25,2,1,2.0,0.0
T-001,13,3,2,1.0,0.0
T-007,21,2,2,-2.0,-1.0
T-003,18,3,2,-2.0,-1.0
T-012,44,1,2,-1.0,0.0
T-014,20,2,1,2.0,2.0
T-016,28,2,4,2.0,1.0
T-001,31,2,1,-2.0,-1.0
T-010,9,3,1,2.0,1.0
T-006,8,3,3,2.0,0.0
T-010,20,2,3,0.0,-0.0
T-003,42,1,4,1.0,0.0
T-014,24,2,2,2.0,1.0
T-009,49,1,4,-1.0000000000000002,-1.0
T-013,3,3,3,3.0,1.0
T-015,20,2,4,2.0,2.0
T-010,6,3,4,0.0,1.0
T-008,4,3,3,3.0,2.0
T-011,41,1,3,-2.0,-2.0
T-003,25,2,1,-2.0,-2.0
T-005,18,3,3,3.0,3.0
T-004,19,3,3,5.0,4.0
T-006,35,2,4,0.0,-0.0
T-001,32,2,2,-2.0,-1.0
T-011,37,2,4,2.0,2.0
T-011,41,1,2,3.0,1.0
T-003,45,1,3,-2.0,-1.0
T-013,30,2,4,-2.0,-1.0
T-017,2,3,4,0.0,-0.0
T-015,13,3,2,0.0,0.0
T-014,32,2,3,1.0,2.0
T-013,4,3,2,-1.0,-0.0
T-006,30,2,1,0.0,0.0
T-004,20,2,4,0.0,0.0
T-005,34,2,3,-2.0,-1.0
T-014,39,2,4,-2.0,-1.0
T-003,12,3,4,-2.0,-1.0
T-003,2,3,2,2.0,1.0
T-016,13,3,1,0.0,-1.0
T-005,49,1,1,0.0,-1.0
T-001,41,1,4,0.0,-0.0
T-010,20,2,2,-1.0,-1.0
T-004,41,1,1,1.0,0.0
T-005,5,3,1,-1.0,0.0
T-009,37,2,3,-1.0000000000000002,0.0
T-014,41,1,1,-2.0,-1.0
T-016,9,3,4,0.0,-1.0
T-017,27,2,2,-2.0,-2.0
T-004,28,2,3,3.0,3.0
T-003,5,3,4,2.0,1.0
T-009,19,3,1,2.0,1.0
T-010,39,2,4,-1.0,-0.0
T-015,23,2,2,1.0,1.0
T-016,49,1,3,0.0,1.0
T-015,15,3,3,2.0,0.0
T-014,22,2,3,-2.0,-1.0
T-007,44,1,2,1.0,1.0
T-010,6,3,4,2.0,0.0
T-012,16,3,2,-1.0,-1.0
T-011,31,2,1,0.0,1.0
T-014,23,2,1,2.0,0.0
T-011,10,3,1,0.0,0.0
T-013,48,1,2,-1.0,-1.0
T-016,4,3,3,1.0,-0.0
T-011,30,2,4,4.0,2.0
T-001,28,2,1,-2.0,-1.0
T-012,18,3,3,0.0,0.0
T-009,15,3,4,0.0,-0.0
T-007,10,3,4,0.0,-0.0
T-007,43,1,2,-2.0,-1.0
T-003,27,2,4,0.0,-0.0
T-006,29,2,2,0.0,-0.0
T-010,0,1,2,-1.0000000000000002,-1.0
T-013,5,3,1,-2.0,-1.0
T-004,4,3,2,-1.0000000000000002,-0.0
T-002,23,2,3,2.0,1.0
T-006,30,2,1,-2.0,-2.0
T-003,8,3,2,2.0,2.0
T-007,8,3,3,-2.0,-0.0
T-005,17,3,1,-2.0,-1.0
T-016,2,3,2,-1.0000000000000002,-0.0
T-009,43,1,2,1.0,2.0
T-013,30,2,4,-2.0,-1.0
T-016,24,2,1,2.0,2.0
T-017,44,1,1,-1.0,-0.0
T-009,5,3,3,-1.0000000000000002,-0.0
T-004,22,2,4,2.0,1.0
T-013,17,3,4,0.0,0.0
T-008,10,3,2,3.0,2.0
T-011,10,3,1,-2.0,-1.0
T-009,37,2,3,-1.0000000000000002,-1.0
T-010,40,1,2,-2.0,-1.0
T-012,28,2,4,2.0,1.0
T-009,18,3,3,-2.0,-1.0
T-015,31,2,4,0.0,-0.0
T-003,14,3,3,-1.0000000000000002,-0.0
T-014,45,1,1,-1.0,-0.0
T-010,17,3,1,-2.0,-1.0
T-009,31,2,2,0.0,0.0
T-007,3,3,1,3.0,1.0
T-014,14,3,1,0.0,0.0
T-003,8,3,3,0.0,0.0
T-017,5,3,3,1.0,0.0
T-010,43,1,4,2.0,2.0
T-015,36,2,1,-2.0,-1.0
T-012,45,1,4,1.0,0.0
T-007,12,3,3,3.0,1.0
T-012,3,3,2,4.0,2.0
T-015,3,3,4,2.0,1.0
T-013,4,3,3,-2.0,-1.0
T-010,7,3,2,3.0,2.0
T-016,22,2,2,2.0,2.0
T-015,37,2,3,1.0,0.0
T-017,5,3,1,-2.0,-0.0
T-005,24,2,1,0.0,-0.0
T-016,25,2,3,-2.0,-1.0
T-010,37,2,2,3.0,2.0
T-015,26,2,2,2.0,3.0
T-013,11,3,3,-1.0000000000000002,-1.0
T-011,23,2,1,-2.0,-1.0
T-004,17,3,2,3.0,3.0
T-007,6,3,2,4.0,2.0
T-010,21,2,1,-2.0,-1.0
T-007,2,3,1,-2.0,-2.0
T-011,17,3,1,0.0,0.0
T-009,25,2,4,-1.0000000000000002,-0.0
T-008,42,1,1,-2.0,-1.0
T-002,19,3,3,1.0,0.0
T-017,2,3,1,2.0,2.0
T-002,10,3,2,3.0,1.0
T-004,31,2,1,-1.0,-1.0
T-016,28,2,1,-2.0,-1.0
T-011,2,3,1,0.0,0.0
T-016,15,3,3,-1.0,0.0
T-002,19,3,2,-1.0000000000000002,-1.0
T-005,47,1,3,3.0,1.0
T-001,22,2,1,-1.0000000000000002,0.0
T-008,49,1,1,2.0,2.0
T-015,17,3,3,3.0,2.0
T-012,11,3,2,-2.0,-0.0
T-015,42,1,1,-2.0,-1.0
T-012,46,1,4,1.0,-0.0
T-012,48,1,2,0.0,0.0
T-016,31,2,2,-2.0,-1.0
T-012,20,2,3,-2.0,-2.0
T-017,10,3,2,-2.0,-2.0
T-012,30,2,2,-2.0,-2.0
T-004,21,2,1,2.0,2.0
T-010,14,3,4,-1.0000000000000002,-1.0
T-012,24,2,3,2.0,0.0
T-014,29,2,3,0.0,0.0
T-004,3,3,1,2.0,2.0
T-012,26,2,1,0.0,0.0
T-006,8,3,2,-2.0,-1.0
T-013,28,2,2,1.0,1.0
T-015,18,3,1,3.0,2.0
T-006,27,2,1,-1.0000000000000002,-1.0
T-005,20,2,3,3.0,3.0
T-005,9,3,1,-2.0,-1.0
T-016,26,2,3,-1.0,-0.0
T-001,9,3,4,0.0,-0.0
T-017,6,3,2,-1.0,0.0
T-002,17,3,4,-1.0000000000000002,-1.0
T-012,34,2,2,-2.0,-2.0
T-010,47,1,4,-1.0000000000000002,0.0
T-014,19,3,2,5.0,5.0
T-006,34,2,3,-2.0,-1.0
T-008,40,1,4,-1.0000000000000002,0.0
T-003,1,3,4,-2.0,-0.0
T-005,1,3,1,0.0,-0.0
T-010,30,2,2,3.0,2.0
T-007,21,2,1,-1.0000000000000002,-1.0
T-005,45,1,1,-2.0,-1.0
T-008,42,1,2,0.0,0.0
T-006,0,1,3,-1.0,-0.0
T-005,44,1,1,-2.0,-1.0
T-001,3,3,4,0.0,1.0
T-010,5,3,2,-2.0,-1.0
T-003,4,3,2,-2.0,-1.0
T-012,4,3,4,-2.0,-1.0
T-001,9,3,2,-2.0,-1.0
T-005,43,1,2,-2.0,-1.0
T-017,31,2,1,3.0,3.0
T-011,48,1,1,2.0,3.0
T-012,28,2,4,2.0,1.0
T-017,2,3,3,2.0,1.0
T-004,5,3,2,1.0,0.0
T-007,14,3,4,-1.0000000000000002,-0.0
T-005,8,3,1,0.0,-1.0
T-007,37,2,2,-2.0,-1.0
T-004,39,2,2,3.0000000000000004,2.0
T-014,29,2,4,4.0,3.0
T-010,18,3,3,-2.0,-1.0
T-004,10,3,2,4.0,2.0
T-008,2,3,2,-2.0,-1.0
T-013,39,2,2,-1.0000000000000002,0.0
T-013,21,2,2,-2.0,-1.0
T-009,32,2,2,1.0,-0.0
T-004,48,1,3,1.0,1.0
T-017,20,2,4,1.0,1.0
T-010,40,1,4,1.0,1.0
T-011,39,2,1,-2.0,-1.0
T-016,32,2,4,1.0,-0.0
T-002,12,3,2,-2.0,-1.0
T-013,10,3,4,1.0,2.0
T-011,14,3,2,2.0,1.0
T-008,0,1,3,-2.0,-1.0
T-015,24,2,1,-2.0,-1.0
T-013,29,2,3,-2.0,-2.0
T-017,14,3,2,-2.0,-1.0
T-012,5,3,4,-1.0,-0.0
T-009,43,1,2,-1.0,-1.0
T-017,4,3,3,1.0,0.0
T-004,19,3,3,-2.0,-1.0
T-010,16,3,4,-2.0,-1.0
T-016,34,2,1,-1.0,0.0
T-008,0,1,2,4.0,3.0
T-004,4,3,1,-2.0,-2.0
T-012,6,3,2,-1.0,-0.0
T-007,7,3,1,-2.0,-2.0
T-016,34,2,4,-1.0,0.0
T-010,30,2,4,-2.0,-1.0
T-014,45,1,3,3.0,1.0
T-017,5,3,4,-2.0,-0.0
T-005,15,3,3,0.0,0.0
T-003,20,2,4,-2.0,-1.0
T-004,46,1,1,-2.0,-0.0
T-006,35,2,4,-2.0,-0.0
T-011,13,3,1,-2.0,-1.0
T-001,6,3,2,2.0,3.0
T-016,11,3,4,4.0,2.0
T-008,3,3,4,-1.0000000000000002,-0.0
T-008,29,2,1,-1.0000000000000002,-1.0
T-003,0,1,1,3.0,3.0
T-011,34,2,1,-2.0,-1.0
T-016,15,3,1,-2.0,-1.0
T-014,36,2,1,1.0,1.0
T-014,37,2,2,-1.0,0.0
T-004,17,3,4,2.0,1.0
T-003,32,2,1,-1.0,-1.0
T-010,35,2,3,3.0,2.0
T-012,34,2,1,0.0,0.0
T-008,45,1,2,-2.0,-1.0
T-013,12,3,2,-1.0000000000000002,-1.0
T-002,13,3,2,4.0,3.0
T-014,45,1,4,-1.0,0.0
T-011,38,2,2,2.0,0.0
T-009,38,2,3,-1.0000000000000002,-0.0
T-014,12,3,1,-2.0,-1.0
T-009,19,3,4,1.0,1.0
T-011,46,1,2,-2.0,-1.0
T-010,27,2,4,3.0,2.0
T-009,15,3,2,-1.0,0.0
T-006,7,3,4,4.0,2.0
T-001,14,3,4,1.0,-0.0
T-005,42,1,2,-2.0,-2.0
T-016,38,2,1,1.0,1.0
T-012,9,3,1,-2.0,-1.0
T-002,4,3,3,-2.0,-1.0
T-004,36,2,3,3.0,2.0
T-008,23,2,2,2.0,2.0
T-016,15,3,2,4.0,3.0
T-004,15,3,3,4.0,2.0
T-001,41,1,1,-2.0,-1.0
T-008,21,2,1,-2.0,-1.0
T-011,2,3,2,2.0,2.0
T-003,8,3,4,3.0,4.0
T-014,24,2,1,-2.0,-1.0
T-006,7,3,4,4.0,3.0
T-013,30,2,1,3.0,2.0
T-016,3,3,3,-2.0,-1.0
T-004,4,3,1,-1.0000000000000002,-0.0
T-001,3,3,2,-1.0000000000000002,-1.0
T-012,34,2,4,0.0,1.0
T-015,21,2,3,-2.0,-1.0
T-005,21,2,1,1.0,0.0
T-016,24,2,3,0.0,0.0
T-005,35,2,2,0.0,1.0
T-005,8,3,4,-2.0,-1.0
T-007,31,2,4,-2.0,-1.0
T-005,17,3,4,-1.0,-1.0
T-008,2,3,2,-2.0,-1.0
T-009,44,1,1,1.0,0.0
T-010,35,2,3,0.0,-0.0
T-007,43,1,4,-2.0,-1.0
T-009,10,3,2,-2.0,-1.0
T-001,7,3,1,1.0,1.0
T-008,25,2,1,-2.0,-0.0
T-004,36,2,3,1.0,0.0
T-005,14,3,1,0.0,0.0
T-001,38,2,4,0.0,0.0
T-016,0,1,2,2.0,2.0
T-017,17,3,1,-2.0,-1.0
T-006,19,3,1,2.0,2.0
T-007,16,3,1,1.0,1.0
T-009,32,2,3,2.0,0.0
T-012,3,3,4,-1.0,-0.0
T-006,0,1,3,0.0,-1.0
T-016,2,3,3,3.0,1.0
T-004,15,3,1,1.0,1.0
T-014,41,1,1,2.0,0.0
T-016,26,2,1,-2.0,-1.0
T-009,27,2,2,0.0,-0.0
T-015,6,3,3,2.0,2.0
T-008,6,3,1,1.0,2.0
T-011,23,2,3,-1.0000000000000002,-1.0
T-004,49,1,4,-2.0,-2.0
T-009,39,2,2,3.0,2.0
T-002,17,3,2,-2.0,-0.0
T-010,3,3,2,-1.0,-1.0
T-005,0,1,3,0.0,-0.0
T-004,15,3,2,-2.0,-2.0
T-005,22,2,3,-2.0,-1.0
T-004,15,3,3,-2.0,-1.0
T-008,40,1,4,-1.0000000000000002,-1.0
T-014,33,2,3,-2.0,-1.0
T-010,0,1,1,2.0,1.0
T-002,37,2,4,-1.0,-0.0
T-001,47,1,1,-1.0,-1.0
T-014,49,1,4,2.0,1.0
T-009,23,2,3,0.0,-0.0
T-006,3,3,4,1.0,1.0
T-008,14,3,4,0.0,0.0
T-007,28,2,3,1.0,1.0
T-001,19,3,3,-2.0,-1.0
T-013,34,2,2,-1.0,0.0
T-003,39,2,4,3.0,1.0
T-009,11,3,2,-1.0000000000000002,-0.0
T-001,37,2,3,-2.0,-2.0
T-013,8,3,2,-2.0,-2.0
T-016,2,3,4,0.0,-0.0
T-005,34,2,1,-2.0,-1.0
T-017,26,2,1,-2.0,-1.0
T-009,8,3,3,-2.0,-1.0
T-001,31,2,3,0.0,-0.0
T-005,49,1,3,-1.0,-0.0
T-011,12,3,4,-2.0,-1.0
T-007,15,3,4,0.0,0.0
T-005,7,3,4,-1.0000000000000002,-0.0
T-012,25,2,4,-2.0,-2.0
T-011,6,3,1,2.0,1.0
T-007,40,1,2,-2.0,-1.0
T-003,33,2,1,1.0,-0.0
T-017,49,1,3,3.0,2.0
T-011,27,2,4,2.0,3.0
T-009,26,2,4,-1.0000000000000002,0.0
T-013,6,3,2,-2.0,-2.0
T-010,23,2,1,-1.0,-1.0
T-007,8,3,2,0.0,-0.0
T-002,35,2,2,-2.0,-1.0
T-002,32,2,1,2.0,1.0
T-010,10,3,2,1.0,-0.0
T-013,22,2,2,-2.0,-1.0
T-012,15,3,2,1.0,0.0
T-007,3,3,4,-2.0,-1.0
T-013,13,3,3,4.0,1.0
T-010,2,3,3,0.0,1.0
T-011,13,3,1,0.0,-0.0
T-002,23,2,3,1.0,0.0
T-007,23,2,3,3.0,1.0
T-016,8,3,1,-2.0,-0.0
T-015,28,2,3,0.0,0.0
T-010,32,2,4,1.0,0.0
T-010,1,3,4,-2.0,-1.0
T-001,15,3,2,3.0,2.0
T-014,2,3,1,-1.0,0.0
T-015,43,1,4,0.0,0.0
T-008,20,2,4,4.0,3.0
T-015,16,3,2,-2.0,-1.0
T-004,49,1,1,2.0,2.0
T-008,20,2,4,1.0,0.0
T-004,35,2,1,0.0,-0.0
T-002,15,3,1,-2.0,-1.0
T-009,16,3,3,-2.0,-1.0
T-010,12,3,3,0.0,0.0
T-012,44,1,1,0.0,-0.0
T-004,27,2,4,-2.0,-1.0
T-008,6,3,2,-2.0,-1.0
T-006,37,2,2,-1.0000000000000002,-0.0
T-005,43,1,1,4.0,3.0
T-005,4,3,3,0.0,-0.0
T-015,39,2,4,-2.0,-1.0
T-005,41,1,4,0.0,1.0
T-011,16,3,4,-1.0,0.0
T-001,31,2,1,-2.0,-1.0
T-017,12,3,2,-2.0,-1.0
T-001,47,1,2,-1.0,-1.0
T-017,1,3,2,1.0,0.0
T-003,47,1,2,1.0,0.0
T-008,19,3,2,4.0,3.0
T-014,35,2,1,0.0,0.0
T-016,37,2,1,-1.0000000000000002,-0.0
T-002,33,2,1,4.0,3.0
T-002,46,1,1,3.0,2.0
T-012,28,2,1,4.0,3.0
T-002,31,2,4,-1.0000000000000002,-1.0
T-001,34,2,3,-2.0,-1.0
T-011,6,3,3,4.0,3.0
T-013,31,2,3,-2.0,-1.0
T-006,7,3,2,2.0,1.0
T-008,19,3,2,0.0,1.0
T-011,25,2,3,1.0,-0.0
T-001,34,2,3,-2.0,-1.0
T-004,20,2,3,2.0,2.0
T-010,40,1,1,-1.0000000000000002,-0.0
