task_ID,Floor_No,Gate_number,Criticality,Number_of_Personnel,Cluster,crew_demand,shift_no,date
T-018,0,0,3,52,0,4,2,2023-05-10
T-018,0,0,3,52,0,8,2,2023-02-27
T-018,0,0,3,52,0,9,2,2023-08-30
T-018,0,0,3,52,0,0,2,2023-04-30
T-018,0,0,3,52,0,1,2,2023-02-28
T-018,0,0,3,52,0,4,2,2023-06-16
T-018,0,0,3,52,0,9,2,2023-01-10
T-018,0,0,3,52,0,3,2,2023-11-17
T-018,0,0,3,52,0,5,2,2023-04-15
T-018,0,0,3,52,0,6,2,2023-07-03
T-018,0,0,3,52,0,6,2,2023-03-28
T-018,0,0,3,52,0,6,2,2023-11-06
T-018,0,0,3,52,0,4,3,2023-08-29
T-018,0,0,3,52,0,1,3,2023-08-12
T-018,0,0,3,52,0,1,3,2023-03-12
T-018,0,0,3,52,0,8,3,2023-08-19
T-018,0,0,3,52,0,7,3,2023-02-22
T-018,0,0,3,52,0,10,3,2023-11-19
T-018,0,0,3,52,0,0,3,2023-09-03
T-018,0,0,3,52,0,9,3,2023-03-14
T-018,0,0,3,52,0,0,3,2023-02-03
T-018,0,0,3,52,0,6,3,2023-03-13
T-018,0,0,3,52,0,1,3,2023-10-23
T-018,0,0,3,52,0,1,3,2023-03-19
T-018,0,0,3,52,0,6,3,2023-03-01
T-018,0,0,3,52,0,9,3,2023-02-08
T-018,0,0,3,52,0,6,3,2023-11-01
T-018,0,0,3,52,0,1,3,2023-06-05
T-018,0,0,3,52,0,6,3,2023-06-17
T-018,0,0,3,52,0,9,3,2023-10-13
T-018,0,0,3,52,0,3,3,2023-07-14
T-018,0,0,3,52,0,6,3,2023-02-12
T-018,0,0,3,52,0,1,3,2023-06-18
T-018,0,0,3,52,0,3,3,2023-02-21
T-018,0,0,3,52,0,2,3,2023-03-14
T-018,0,0,3,52,0,5,3,2023-01-18
T-018,0,0,3,52,0,0,3,2023-05-11
T-018,0,0,3,52,0,10,3,2023-06-13
T-018,0,0,3,52,0,4,3,2023-11-25
T-018,0,0,3,52,0,8,3,2023-07-03
T-018,0,0,3,52,0,7,3,2023-02-12
T-018,0,0,3,52,0,4,3,2023-11-22
T-018,0,0,3,52,0,6,3,2023-04-15
T-018,0,0,3,52,0,0,3,2023-05-19
T-018,0,0,3,52,0,5,3,2023-12-09
T-018,0,0,3,52,0,2,3,2023-06-01
T-018,0,0,3,52,0,0,3,2023-01-16
T-018,0,0,3,52,0,3,3,2023-08-08
T-018,0,0,3,52,0,3,3,2023-04-27
T-018,0,0,3,52,0,4,3,2023-04-22
T-018,0,0,3,52,0,10,3,2023-01-31
T-018,0,0,3,52,0,3,3,2023-02-14
T-018,0,0,3,52,0,10,4,2023-09-10
T-018,0,0,3,52,0,10,4,2023-12-05
T-018,0,0,3,52,0,10,4,2023-07-28
T-018,0,0,3,52,0,6,4,2023-08-25
T-018,0,0,3,52,0,9,4,2023-04-11
T-018,0,0,3,52,0,1,4,2023-04-24
T-018,0,0,3,52,0,2,4,2023-09-02
T-018,0,0,3,52,0,2,4,2023-11-16
T-018,0,0,3,52,0,9,4,2023-08-08
T-018,0,0,3,52,0,8,4,2023-07-13
T-018,0,0,3,52,0,6,4,2023-05-23
T-018,0,0,3,52,0,3,4,2023-12-18
T-018,0,0,3,52,0,1,4,2023-08-11
T-018,0,0,3,52,0,6,4,2023-03-06
T-018,0,0,3,52,0,4,4,2023-08-22
T-018,0,0,3,52,0,9,4,2023-07-27
T-018,0,0,3,52,0,9,4,2023-12-22
T-018,0,0,3,52,0,7,4,2023-03-05
T-018,0,0,3,52,0,5,4,2023-11-30
T-018,0,0,3,52,0,2,4,2023-10-01
T-018,0,0,3,52,0,5,4,2023-01-03
T-018,0,0,3,52,0,8,4,2023-05-08
T-018,0,0,3,52,0,7,4,2023-07-10
T-018,0,0,3,52,0,10,4,2023-02-11
T-018,0,0,3,52,0,8,4,2023-04-06
T-018,0,0,3,52,0,6,4,2023-12-29
T-018,0,0,3,52,0,1,4,2023-11-17
T-018,0,0,3,52,0,1,4,2023-12-31
T-018,0,0,3,52,0,6,4,2023-11-22
T-018,0,0,3,52,0,0,4,2023-05-19
T-018,0,0,3,52,0,5,4,2023-05-15
T-018,0,0,3,52,0,8,4,2023-02-06
T-018,0,0,3,52,0,8,4,2023-03-28
T-018,0,0,3,52,0,7,4,2023-03-26
T-018,0,0,3,52,0,7,4,2023-04-06
T-018,0,0,3,52,0,4,4,2023-06-06
T-018,0,0,3,52,0,5,4,2023-04-05
T-018,0,0,3,52,0,6,4,2023-07-14
T-018,0,0,3,52,0,0,4,2023-04-07
T-018,0,0,3,52,0,6,4,2023-02-05
T-019,0,0,1,57,0,4,1,2023-10-27
T-019,0,0,1,57,0,6,1,2023-06-13
T-019,0,0,1,57,0,2,1,2023-02-23
T-019,0,0,1,57,0,3,1,2023-03-30
T-019,0,0,1,57,0,5,1,2023-12-26
T-019,0,0,1,57,0,4,1,2023-08-06
T-019,0,0,1,57,0,1,1,2023-05-24
T-019,0,0,1,57,0,1,1,2023-09-24
T-019,0,0,1,57,0,9,1,2023-11-05
T-019,0,0,1,57,0,2,1,2023-07-02
T-019,0,0,1,57,0,10,1,2023-10-14
T-019,0,0,1,57,0,1,1,2023-02-06
T-019,0,0,1,57,0,8,1,2023-11-26
T-019,0,0,1,57,0,0,1,2023-04-12
T-019,0,0,1,57,0,2,1,2023-07-01
T-019,0,0,1,57,0,5,1,2023-03-13
T-019,0,0,1,57,0,2,1,2023-08-19
T-019,0,0,1,57,0,9,1,2023-09-05
T-019,0,0,1,57,0,7,1,2023-07-15
T-019,0,0,1,57,0,3,1,2023-06-03
T-019,0,0,1,57,0,7,1,2023-12-30
T-019,0,0,1,57,0,1,1,2023-02-27
T-019,0,0,1,57,0,3,1,2023-10-05
T-019,0,0,1,57,0,9,1,2023-06-03
T-019,0,0,1,57,0,8,1,2023-07-09
T-019,0,0,1,57,0,10,1,2023-08-09
T-019,0,0,1,57,0,2,1,2023-11-08
T-019,0,0,1,57,0,9,1,2023-11-11
T-019,0,0,1,57,0,10,1,2023-05-19
T-019,0,0,1,57,0,6,1,2023-09-14
T-019,0,0,1,57,0,8,1,2023-12-05
T-019,0,0,1,57,0,7,1,2023-10-05
T-019,0,0,1,57,0,9,1,2023-03-09
T-019,0,0,1,57,0,5,1,2023-04-29
T-019,0,0,1,57,0,1,1,2023-03-10
T-019,0,0,1,57,0,4,1,2023-03-09
T-019,0,0,1,57,0,1,1,2023-12-22
T-019,0,0,1,57,0,4,1,2023-04-03
T-019,0,0,1,57,0,2,1,2023-12-14
T-019,0,0,1,57,0,9,1,2023-11-04
T-019,0,0,1,57,0,3,2,2023-12-12
T-019,0,0,1,57,0,5,2,2023-06-08
T-019,0,0,1,57,0,6,2,2023-12-21
T-019,0,0,1,57,0,7,2,2023-11-20
T-019,0,0,1,57,0,4,2,2023-03-30
T-019,0,0,1,57,0,3,2,2023-11-05
T-019,0,0,1,57,0,6,2,2023-05-13
T-019,0,0,1,57,0,0,2,2023-03-08
T-019,0,0,1,57,0,0,2,2023-12-09
T-019,0,0,1,57,0,7,2,2023-10-17
T-019,0,0,1,57,0,1,2,2023-09-15
T-019,0,0,1,57,0,2,2,2023-01-26
T-019,0,0,1,57,0,0,2,2023-05-06
T-019,0,0,1,57,0,7,2,2023-08-31
T-019,0,0,1,57,0,3,2,2023-12-25
T-019,0,0,1,57,0,0,2,2023-01-21
T-019,0,0,1,57,0,6,2,2023-07-19
T-019,0,0,1,57,0,9,2,2023-11-11
T-019,0,0,1,57,0,5,2,2023-11-02
T-019,0,0,1,57,0,5,2,2023-07-22
T-019,0,0,1,57,0,2,2,2023-02-09
T-019,0,0,1,57,0,9,2,2023-01-14
T-019,0,0,1,57,0,3,2,2023-06-11
T-019,0,0,1,57,0,8,2,2023-11-12
T-019,0,0,1,57,0,7,2,2023-04-18
T-019,0,0,1,57,0,6,2,2023-09-28
T-019,0,0,1,57,0,1,2,2023-08-19
T-019,0,0,1,57,0,4,2,2023-04-13
T-019,0,0,1,57,0,5,2,2023-03-12
T-019,0,0,1,57,0,8,2,2023-04-03
T-019,0,0,1,57,0,4,2,2023-12-08
T-019,0,0,1,57,0,10,2,2023-02-20
T-019,0,0,1,57,0,6,2,2023-03-25
T-019,0,0,1,57,0,9,2,2023-05-21
T-019,0,0,1,57,0,7,2,2023-05-26
T-019,0,0,1,57,0,4,2,2023-05-29
T-019,0,0,1,57,0,9,2,2023-11-03
T-019,0,0,1,57,0,10,2,2023-06-21
T-019,0,0,1,57,0,4,2,2023-07-07
T-019,0,0,1,57,0,2,2,2023-09-20
T-019,0,0,1,57,0,2,3,2023-02-23
T-019,0,0,1,57,0,2,3,2023-12-04
T-019,0,0,1,57,0,2,3,2023-11-30
T-019,0,0,1,57,0,0,3,2023-01-07
T-019,0,0,1,57,0,4,3,2023-03-31
T-019,0,0,1,57,0,6,3,2023-07-30
T-019,0,0,1,57,0,3,3,2023-04-12
T-019,0,0,1,57,0,8,3,2023-03-14
T-019,0,0,1,57,0,2,3,2023-12-28
T-019,0,0,1,57,0,7,3,2023-10-24
T-019,0,0,1,57,0,0,3,2023-07-14
T-019,0,0,1,57,0,10,3,2023-03-06
T-019,0,0,1,57,0,7,3,2023-06-18
T-019,0,0,1,57,0,2,3,2023-01-19
T-019,0,0,1,57,0,6,3,2023-03-27
T-019,0,0,1,57,0,9,3,2023-01-18
T-019,0,0,1,57,0,0,3,2023-05-15
T-019,0,0,1,57,0,9,3,2023-10-21
T-019,0,0,1,57,0,7,3,2023-02-23
T-019,0,0,1,57,0,10,3,2023-07-03
T-019,0,0,1,57,0,7,3,2023-09-19
T-019,0,0,1,57,0,6,3,2023-02-18
T-019,0,0,1,57,0,10,3,2023-10-09
T-019,0,0,1,57,0,10,3,2023-01-21
T-019,0,0,1,57,0,5,3,2023-02-14
T-019,0,0,1,57,0,5,3,2023-06-04
T-019,0,0,1,57,0,5,3,2023-03-04
T-019,0,0,1,57,0,0,3,2023-02-26
T-019,0,0,1,57,0,3,3,2023-11-14
T-019,0,0,1,57,0,4,3,2023-12-16
T-019,0,0,1,57,0,9,3,2023-10-07
T-019,0,0,1,57,0,4,3,2023-08-26
T-019,0,0,1,57,0,0,3,2023-03-27
T-019,0,0,1,57,0,7,3,2023-03-17
T-019,0,0,1,57,0,7,3,2023-07-25
T-019,0,0,1,57,0,7,3,2023-07-20
T-019,0,0,1,57,0,9,3,2023-12-23
T-019,0,0,1,57,0,9,3,2023-01-10
T-019,0,0,1,57,0,6,3,2023-03-03
T-019,0,0,1,57,0,9,3,2023-06-27
T-019,0,0,1,57,0,9,4,2023-03-07
T-019,0,0,1,57,0,0,4,2023-05-03
T-019,0,0,1,57,0,5,4,2023-08-20
T-019,0,0,1,57,0,4,4,2023-01-23
T-019,0,0,1,57,0,5,4,2023-06-01
T-019,0,0,1,57,0,6,4,2023-03-16
T-019,0,0,1,57,0,1,4,2023-02-01
T-019,0,0,1,57,0,10,4,2023-02-22
T-019,0,0,1,57,0,6,4,2023-03-20
T-019,0,0,1,57,0,8,4,2023-04-08
T-019,0,0,1,57,0,0,4,2023-04-24
T-019,0,0,1,57,0,7,4,2023-03-06
T-019,0,0,1,57,0,2,4,2023-12-18
T-019,0,0,1,57,0,4,4,2023-07-19
T-019,0,0,1,57,0,7,4,2023-08-21
T-019,0,0,1,57,0,4,4,2023-03-14
T-019,0,0,1,57,0,7,4,2023-04-06
T-019,0,0,1,57,0,7,4,2023-12-05
T-019,0,0,1,57,0,0,4,2023-08-07
T-019,0,0,1,57,0,0,4,2023-01-12
T-019,0,0,1,57,0,10,4,2023-04-05
T-019,0,0,1,57,0,2,4,2023-10-27
T-019,0,0,1,57,0,7,4,2023-12-14
T-019,0,0,1,57,0,2,4,2023-03-21
T-019,0,0,1,57,0,0,4,2023-10-24
T-019,0,0,1,57,0,7,4,2023-02-04
T-019,0,0,1,57,0,6,4,2023-02-21
T-019,0,0,1,57,0,9,4,2023-08-24
T-019,0,0,1,57,0,10,4,2023-09-08
T-019,0,0,1,57,0,8,4,2023-10-16
T-019,0,0,1,57,0,3,4,2023-03-09
T-019,0,0,1,57,0,1,4,2023-09-02
T-019,0,0,1,57,0,1,4,2023-07-16
T-019,0,0,1,57,0,8,4,2023-06-17
T-019,0,0,1,57,0,4,4,2023-08-26
T-019,0,0,1,57,0,8,4,2023-09-13
T-019,0,0,1,57,0,1,4,2023-01-07
T-019,0,0,1,57,0,2,4,2023-04-06
T-019,0,0,1,57,0,6,4,2023-12-20
T-019,0,0,1,57,0,7,4,2023-08-30
